Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Canadian Imperial Bank of Commerce,Financial Services,Banks - Diversified,CA,CM.TO,18.0,18.0,78.0,42.0,37.0,92.0,5.0,18.0,98.0,16.0,93.0,88.0,96.0,12.0,16.0,94.0,3.0
"PayPal Holdings, Inc.",Financial Services,Financial - Credit Services,US,PYPL,31.0,31.0,49.0,30.0,48.0,83.0,97.0,33.0,54.0,45.0,77.0,24.0,89.0,27.0,68.0,60.0,61.0
KLA Corporation,Technology,Semiconductors,US,KLAC,35.0,35.0,53.0,39.0,77.0,31.0,38.0,53.0,79.0,65.0,78.0,37.0,60.0,77.0,69.0,27.0,34.0
"Airbnb, Inc.",Consumer Cyclical,Travel Services,US,ABNB,54.0,54.0,47.0,22.0,99.0,13.0,69.0,55.0,80.0,96.0,3.0,14.0,91.0,42.0,,,
"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,US,HCA,52.0,52.0,76.0,30.0,58.0,53.0,45.0,53.0,49.0,47.0,65.0,62.0,68.0,38.0,65.0,53.0,69.0
"Cadence Design Systems, Inc.",Technology,Software - Application,US,CDNS,51.0,51.0,86.0,24.0,58.0,30.0,40.0,51.0,63.0,65.0,66.0,69.0,71.0,53.0,64.0,64.0,35.0
"Motorola Solutions, Inc.",Technology,Communication Equipment,US,MSI,53.0,53.0,92.0,20.0,28.0,78.0,96.0,54.0,52.0,61.0,38.0,85.0,26.0,62.0,63.0,95.0,7.0
"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,US,CMG,66.0,66.0,31.0,39.0,87.0,24.0,32.0,67.0,56.0,83.0,41.0,66.0,73.0,73.0,16.0,47.0,74.0
CME Group Inc.,Financial Services,Financial - Data & Stock Exchanges,US,CME,54.0,54.0,62.0,33.0,54.0,61.0,63.0,55.0,71.0,42.0,51.0,60.0,72.0,54.0,60.0,63.0,51.0
"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,US,PNC,52.0,52.0,87.0,39.0,27.0,99.0,11.0,53.0,70.0,77.0,26.0,37.0,75.0,81.0,22.0,41.0,51.0
"Interactive Brokers Group, Inc.",Financial Services,Financial - Capital Markets,US,IBKR,55.0,55.0,94.0,78.0,6.0,86.0,19.0,56.0,32.0,35.0,92.0,63.0,90.0,83.0,32.0,84.0,94.0
MicroStrategy Incorporated,Technology,Software - Application,US,MSTR,94.0,94.0,16.0,6.0,99.0,84.0,73.0,94.0,14.0,81.0,38.0,98.0,11.0,22.0,25.0,99.0,18.0
"Marvell Technology, Inc.",Technology,Semiconductors,US,MRVL,48.0,48.0,39.0,23.0,66.0,93.0,21.0,75.0,54.0,87.0,25.0,55.0,95.0,4.0,11.0,82.0,21.0
"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,REGN,36.0,36.0,91.0,15.0,76.0,45.0,50.0,37.0,34.0,90.0,55.0,61.0,83.0,32.0,59.0,84.0,73.0
U.S. Bancorp,Financial Services,Banks - Regional,US,USB,14.0,14.0,88.0,6.0,97.0,14.0,56.0,14.0,88.0,89.0,31.0,16.0,83.0,66.0,20.0,82.0,17.0
Manulife Financial Corporation,Financial Services,Insurance - Life,CA,MFC.TO,55.0,55.0,47.0,67.0,49.0,56.0,40.0,56.0,37.0,62.0,45.0,57.0,55.0,52.0,83.0,39.0,61.0
McKesson Corporation,Healthcare,Medical - Distribution,US,MCK,31.0,31.0,90.0,9.0,99.0,17.0,89.0,57.0,51.0,55.0,56.0,36.0,34.0,71.0,64.0,42.0,73.0
Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,US,ZTS,60.0,60.0,78.0,32.0,44.0,62.0,93.0,61.0,43.0,55.0,63.0,51.0,73.0,86.0,55.0,53.0,39.0
Illinois Tool Works Inc.,Industrials,Industrial - Machinery,US,ITW,73.0,73.0,62.0,50.0,39.0,52.0,60.0,73.0,47.0,43.0,42.0,57.0,62.0,51.0,48.0,76.0,22.0
Southern Copper Corporation,Basic Materials,Copper,US,SCCO,63.0,63.0,69.0,63.0,71.0,23.0,63.0,63.0,30.0,77.0,75.0,31.0,59.0,89.0,52.0,21.0,26.0
Constellation Energy Corporation,Utilities,Renewable Utilities,US,CEG,7.0,7.0,77.0,49.0,83.0,5.0,3.0,7.0,17.0,6.0,15.0,24.0,63.0,24.0,54.0,90.0,17.0
"Marriott International, Inc.",Consumer Cyclical,Travel Lodging,US,MAR,66.0,66.0,54.0,39.0,64.0,38.0,65.0,67.0,87.0,34.0,45.0,23.0,38.0,80.0,58.0,62.0,57.0
Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,US,CL,71.0,71.0,56.0,63.0,41.0,46.0,73.0,71.0,37.0,43.0,63.0,53.0,48.0,39.0,54.0,34.0,53.0
General Dynamics Corporation,Industrials,Aerospace & Defense,US,GD,45.0,45.0,75.0,92.0,14.0,41.0,78.0,46.0,59.0,59.0,69.0,38.0,27.0,85.0,32.0,22.0,68.0
"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,US,EOG,93.0,93.0,59.0,39.0,58.0,57.0,57.0,93.0,20.0,81.0,25.0,55.0,86.0,86.0,22.0,14.0,67.0
Alimentation Couche-Tard Inc.,Consumer Cyclical,Specialty Retail,CA,ATD.TO,52.0,52.0,64.0,25.0,80.0,51.0,25.0,53.0,50.0,59.0,64.0,79.0,58.0,49.0,57.0,65.0,71.0
"Coinbase Global, Inc.",Technology,Software - Application,US,COIN,89.0,89.0,67.0,51.0,100.0,12.0,83.0,89.0,12.0,93.0,99.0,42.0,,,,,
Emerson Electric Co.,Industrials,Industrial - Machinery,US,EMR,96.0,96.0,42.0,63.0,83.0,87.0,6.0,11.0,40.0,62.0,52.0,54.0,80.0,21.0,61.0,23.0,52.0
"Air Products and Chemicals, Inc.",Basic Materials,Chemicals - Specialty,US,APD,54.0,54.0,30.0,67.0,73.0,27.0,57.0,43.0,50.0,54.0,57.0,66.0,82.0,19.0,57.0,58.0,78.0
Suncor Energy Inc.,Energy,Oil & Gas Integrated,CA,SU.TO,28.0,28.0,52.0,60.0,43.0,50.0,70.0,29.0,73.0,95.0,16.0,41.0,63.0,81.0,29.0,26.0,37.0
"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,US,WMB,59.0,59.0,41.0,42.0,43.0,74.0,36.0,60.0,69.0,61.0,43.0,62.0,71.0,22.0,75.0,69.0,42.0
TC Energy Corporation,Energy,Oil & Gas Midstream,CA,TRP.TO,55.0,55.0,55.0,30.0,67.0,50.0,58.0,56.0,47.0,48.0,47.0,58.0,68.0,50.0,67.0,48.0,61.0
Northrop Grumman Corporation,Industrials,Aerospace & Defense,US,NOC,66.0,66.0,30.0,90.0,13.0,81.0,64.0,67.0,40.0,39.0,50.0,62.0,78.0,36.0,72.0,30.0,55.0
FedEx Corporation,Industrials,Integrated Freight & Logistics,US,FDX,38.0,38.0,20.0,69.0,57.0,35.0,25.0,36.0,50.0,84.0,40.0,69.0,36.0,31.0,54.0,68.0,38.0
"Fortinet, Inc.",Technology,Software - Infrastructure,US,FTNT,53.0,53.0,76.0,19.0,95.0,19.0,49.0,54.0,64.0,72.0,72.0,73.0,54.0,84.0,67.0,76.0,76.0
"DoorDash, Inc.",Communication Services,Internet Content & Information,US,DASH,95.0,95.0,45.0,38.0,68.0,61.0,45.0,94.0,26.0,90.0,90.0,6.0,40.0,,,,
CVS Health Corporation,Healthcare,Medical - Healthcare Plans,US,CVS,31.0,31.0,11.0,25.0,94.0,6.0,19.0,32.0,44.0,62.0,66.0,80.0,57.0,27.0,65.0,50.0,78.0
"Workday, Inc.",Technology,Software - Application,US,WDAY,64.0,64.0,28.0,66.0,31.0,84.0,49.0,45.0,72.0,75.0,74.0,74.0,73.0,74.0,92.0,89.0,96.0
Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,US,EPD,38.0,38.0,61.0,28.0,56.0,68.0,37.0,39.0,49.0,74.0,40.0,57.0,72.0,61.0,49.0,39.0,58.0
TransDigm Group Incorporated,Industrials,Aerospace & Defense,US,TDG,72.0,72.0,39.0,83.0,30.0,68.0,54.0,71.0,57.0,36.0,63.0,42.0,71.0,64.0,71.0,39.0,64.0
Capital One Financial Corporation,Financial Services,Financial - Credit Services,US,COF,72.0,72.0,48.0,76.0,33.0,47.0,83.0,72.0,62.0,35.0,51.0,73.0,34.0,65.0,64.0,55.0,40.0
"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,US,ORLY,8.0,8.0,32.0,59.0,75.0,26.0,38.0,41.0,51.0,61.0,81.0,41.0,67.0,39.0,60.0,54.0,75.0
3M Company,Industrials,Conglomerates,US,MMM,58.0,58.0,5.0,59.0,31.0,51.0,61.0,59.0,36.0,44.0,60.0,60.0,51.0,36.0,51.0,40.0,63.0
Ecolab Inc.,Basic Materials,Chemicals - Specialty,US,ECL,66.0,66.0,62.0,37.0,50.0,54.0,66.0,67.0,43.0,59.0,31.0,57.0,56.0,55.0,40.0,57.0,65.0
Newmont Corporation,Basic Materials,Gold,US,NGT.TO,32.0,32.0,55.0,73.0,72.0,27.0,71.0,34.0,36.0,42.0,81.0,83.0,30.0,25.0,72.0,77.0,40.0
"ONEOK, Inc.",Energy,Oil & Gas Midstream,US,OKE,73.0,73.0,36.0,79.0,32.0,76.0,57.0,73.0,64.0,71.0,45.0,33.0,83.0,40.0,74.0,27.0,46.0
Carrier Global Corporation,Industrials,Construction,US,CARR,72.0,72.0,9.0,98.0,20.0,49.0,88.0,72.0,38.0,70.0,35.0,40.0,38.0,42.0,,,
CSX Corporation,Industrials,Railroads,US,CSX,41.0,41.0,70.0,41.0,48.0,44.0,61.0,43.0,61.0,64.0,38.0,55.0,73.0,61.0,34.0,48.0,53.0
"Waste Connections, Inc.",Industrials,Waste Management,CA,WCN.TO,47.0,47.0,37.0,54.0,56.0,48.0,41.0,48.0,66.0,64.0,40.0,59.0,64.0,79.0,76.0,53.0,62.0
"Autodesk, Inc.",Technology,Software - Application,US,ADSK,21.0,21.0,42.0,19.0,68.0,99.0,13.0,67.0,59.0,53.0,94.0,100.0,10.0,15.0,19.0,68.0,51.0
"Republic Services, Inc.",Industrials,Waste Management,US,RSG,54.0,54.0,37.0,60.0,57.0,43.0,36.0,55.0,64.0,60.0,54.0,55.0,63.0,50.0,57.0,56.0,45.0
Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,US,AJG,39.0,39.0,96.0,14.0,68.0,34.0,99.0,40.0,69.0,48.0,78.0,80.0,33.0,75.0,38.0,81.0,64.0
"Becton, Dickinson and Company",Healthcare,Medical - Instruments & Supplies,US,BDX,63.0,63.0,38.0,81.0,41.0,27.0,59.0,55.0,27.0,70.0,55.0,66.0,58.0,42.0,79.0,42.0,65.0
Energy Transfer LP,Energy,Oil & Gas Midstream,US,ET,48.0,48.0,83.0,24.0,91.0,24.0,39.0,49.0,40.0,76.0,41.0,57.0,84.0,71.0,59.0,40.0,75.0
Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,US,RCL,98.0,98.0,24.0,51.0,70.0,77.0,19.0,98.0,89.0,76.0,6.0,57.0,66.0,61.0,72.0,58.0,71.0
"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,US,KMI,64.0,64.0,28.0,62.0,37.0,79.0,33.0,65.0,43.0,67.0,44.0,37.0,56.0,38.0,34.0,64.0,60.0
Freeport-McMoRan Inc.,Basic Materials,Copper,US,FCX,45.0,45.0,40.0,42.0,77.0,52.0,28.0,46.0,31.0,89.0,86.0,14.0,28.0,69.0,63.0,19.0,40.0
"The Trade Desk, Inc.",Technology,Software - Application,US,TTD,51.0,51.0,90.0,19.0,86.0,22.0,70.0,52.0,77.0,45.0,97.0,22.0,93.0,15.0,96.0,7.0,46.0
Schlumberger Limited,Energy,Oil & Gas Equipment & Services,US,SLB,80.0,80.0,74.0,91.0,22.0,79.0,47.0,80.0,39.0,78.0,23.0,38.0,49.0,33.0,24.0,26.0,64.0
"Digital Realty Trust, Inc.",Real Estate,REIT - Office,US,DLR,41.0,41.0,42.0,68.0,50.0,65.0,30.0,43.0,51.0,49.0,59.0,59.0,74.0,59.0,61.0,66.0,46.0
Truist Financial Corporation,Financial Services,Banks - Regional,US,TFC,27.0,27.0,28.0,90.0,24.0,35.0,25.0,29.0,76.0,56.0,95.0,14.0,35.0,85.0,35.0,34.0,21.0
Aflac Incorporated,Financial Services,Insurance - Life,US,AFL,30.0,30.0,94.0,16.0,63.0,28.0,91.0,32.0,37.0,40.0,56.0,35.0,39.0,50.0,33.0,51.0,22.0
Hilton Worldwide Holdings Inc.,Consumer Cyclical,Travel Lodging,US,HLT,56.0,56.0,71.0,53.0,49.0,29.0,70.0,57.0,99.0,19.0,22.0,60.0,74.0,21.0,39.0,49.0,23.0
General Motors Company,Consumer Cyclical,Auto - Manufacturers,US,GM,64.0,64.0,54.0,74.0,55.0,24.0,35.0,65.0,58.0,43.0,58.0,41.0,32.0,52.0,76.0,64.0,30.0
Sempra,Utilities,Diversified Utilities,US,SRE,96.0,96.0,5.0,17.0,82.0,34.0,31.0,96.0,19.0,76.0,35.0,34.0,36.0,81.0,28.0,72.0,69.0
PACCAR Inc,Industrials,Agricultural - Machinery,US,PCAR,68.0,68.0,88.0,16.0,72.0,40.0,66.0,68.0,75.0,35.0,53.0,39.0,56.0,64.0,34.0,65.0,38.0
Norfolk Southern Corporation,Industrials,Railroads,US,NSC,26.0,26.0,56.0,54.0,72.0,49.0,42.0,27.0,52.0,63.0,42.0,55.0,60.0,54.0,53.0,48.0,40.0
SEMPRA ENERGY,Utilities,Regulated Electric,US,SREA,96.0,96.0,5.0,17.0,82.0,34.0,31.0,96.0,19.0,76.0,35.0,34.0,36.0,81.0,28.0,72.0,69.0
"Roper Technologies, Inc.",Industrials,Industrial - Machinery,US,ROP,90.0,90.0,79.0,28.0,54.0,46.0,81.0,90.0,21.0,70.0,53.0,52.0,62.0,70.0,51.0,57.0,55.0
"Simon Property Group, Inc.",Real Estate,REIT - Retail,US,SPG,47.0,47.0,26.0,53.0,55.0,55.0,32.0,48.0,57.0,78.0,25.0,52.0,52.0,54.0,59.0,57.0,52.0
"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,US,TRV,48.0,48.0,83.0,49.0,46.0,30.0,81.0,49.0,53.0,60.0,67.0,68.0,62.0,33.0,67.0,37.0,44.0
"MetLife, Inc.",Financial Services,Insurance - Life,US,MET,46.0,46.0,57.0,64.0,34.0,72.0,54.0,47.0,58.0,57.0,35.0,67.0,37.0,29.0,53.0,32.0,52.0
Public Storage,Real Estate,REIT - Industrial,US,PSA,46.0,46.0,35.0,60.0,54.0,41.0,43.0,48.0,68.0,66.0,46.0,51.0,52.0,49.0,59.0,54.0,62.0
Agnico Eagle Mines Limited,Basic Materials,Gold,CA,AEM.TO,60.0,60.0,53.0,53.0,66.0,70.0,26.0,61.0,81.0,59.0,72.0,80.0,25.0,41.0,70.0,36.0,81.0
"W.W. Grainger, Inc.",Industrials,Industrial - Distribution,US,GWW,73.0,73.0,68.0,24.0,67.0,58.0,55.0,74.0,76.0,40.0,55.0,41.0,48.0,53.0,41.0,52.0,44.0
Snowflake Inc.,Technology,Software - Application,US,SNOW,75.0,75.0,67.0,14.0,64.0,88.0,69.0,95.0,96.0,81.0,31.0,42.0,,,,,
The Bank of New York Mellon Corporation,Financial Services,Asset Management,US,BK,14.0,14.0,11.0,84.0,46.0,9.0,94.0,14.0,97.0,29.0,100.0,10.0,71.0,24.0,80.0,36.0,99.0
"Block, Inc.",Technology,Software - Infrastructure,US,SQ,19.0,19.0,63.0,44.0,90.0,4.0,94.0,20.0,17.0,86.0,34.0,83.0,91.0,97.0,30.0,90.0,12.0
Fair Isaac Corporation,Technology,Software - Application,US,FICO,66.0,66.0,49.0,85.0,40.0,32.0,64.0,38.0,67.0,62.0,74.0,66.0,39.0,67.0,76.0,26.0,74.0
Comcast Holdings Corp.,Communication Services,Broadcasting,US,CCZ,50.0,50.0,68.0,24.0,74.0,31.0,53.0,51.0,46.0,63.0,44.0,56.0,60.0,58.0,50.0,57.0,68.0
Vistra Corp.,Utilities,Independent Power Producers,US,VST,98.0,98.0,67.0,89.0,30.0,25.0,43.0,98.0,96.0,16.0,65.0,88.0,53.0,99.0,5.0,17.0,96.0
Imperial Oil Limited,Energy,Oil & Gas Integrated,CA,IMO.TO,13.0,13.0,37.0,65.0,53.0,24.0,88.0,14.0,86.0,97.0,15.0,63.0,77.0,75.0,36.0,16.0,76.0
Target Corporation,Consumer Defensive,Discount Stores,US,TGT,85.0,85.0,18.0,76.0,29.0,77.0,37.0,16.0,40.0,75.0,63.0,31.0,70.0,36.0,73.0,23.0,70.0
"Ameriprise Financial, Inc.",Financial Services,Asset Management,US,AMP,48.0,48.0,77.0,43.0,46.0,85.0,75.0,49.0,73.0,34.0,85.0,34.0,80.0,31.0,26.0,54.0,86.0
"United Rentals, Inc.",Industrials,Rental & Leasing Services,US,URI,48.0,48.0,40.0,53.0,48.0,66.0,32.0,49.0,67.0,73.0,38.0,56.0,70.0,61.0,40.0,57.0,65.0
"Copart, Inc.",Consumer Cyclical,Auto - Dealerships,US,CPRT,50.0,50.0,51.0,34.0,92.0,20.0,48.0,57.0,66.0,57.0,74.0,69.0,55.0,78.0,69.0,48.0,75.0
"Charter Communications, Inc.",Communication Services,Telecommunications Services,US,CHTR,39.0,39.0,46.0,52.0,53.0,45.0,57.0,41.0,47.0,60.0,66.0,42.0,39.0,79.0,95.0,43.0,59.0
Phillips 66,Energy,Oil & Gas Refining & Marketing,US,PSX,22.0,22.0,23.0,97.0,17.0,36.0,89.0,23.0,84.0,90.0,20.0,20.0,89.0,67.0,16.0,81.0,20.0
Loblaw Companies Limited,Consumer Defensive,Grocery Stores,CA,L.TO,57.0,57.0,69.0,65.0,41.0,30.0,73.0,58.0,51.0,45.0,70.0,83.0,25.0,34.0,61.0,65.0,86.0
The Allstate Corporation,Financial Services,Insurance - Property & Casualty,US,ALL,30.0,30.0,64.0,62.0,75.0,46.0,48.0,32.0,54.0,45.0,55.0,42.0,65.0,55.0,57.0,58.0,28.0
"Diamondback Energy, Inc.",Energy,Oil & Gas Exploration & Production,US,FANG,37.0,37.0,31.0,49.0,53.0,60.0,37.0,39.0,81.0,83.0,31.0,86.0,85.0,92.0,27.0,62.0,92.0
Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,US,VRT,97.0,97.0,43.0,84.0,31.0,70.0,42.0,97.0,7.0,53.0,94.0,100.0,88.0,0.0,42.0,,
"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,US,DHI,17.0,17.0,87.0,90.0,18.0,11.0,87.0,97.0,58.0,24.0,79.0,84.0,68.0,22.0,33.0,93.0,80.0
Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,US,MNST,83.0,83.0,66.0,44.0,59.0,37.0,72.0,83.0,37.0,40.0,65.0,39.0,63.0,76.0,95.0,14.0,86.0
"American Electric Power Company, Inc.",Utilities,Regulated Electric,US,AEP,38.0,38.0,68.0,41.0,66.0,32.0,72.0,40.0,75.0,53.0,39.0,28.0,66.0,37.0,37.0,51.0,62.0
"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,US,AZO,45.0,45.0,72.0,66.0,37.0,34.0,70.0,37.0,46.0,69.0,68.0,53.0,72.0,42.0,51.0,60.0,42.0
"Paychex, Inc.",Industrials,Staffing & Employment Services,US,PAYX,53.0,53.0,85.0,17.0,85.0,24.0,74.0,54.0,63.0,64.0,37.0,62.0,49.0,73.0,37.0,60.0,52.0
Carvana Co.,Consumer Cyclical,Specialty Retail,US,CVNA,89.0,89.0,54.0,88.0,89.0,9.0,56.0,89.0,78.0,6.0,64.0,11.0,9.0,63.0,2.0,12.0,46.0
Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,US,MPC,33.0,33.0,22.0,77.0,75.0,16.0,60.0,34.0,95.0,82.0,16.0,82.0,35.0,83.0,41.0,71.0,39.0
Cummins Inc.,Industrials,Industrial - Machinery,US,CMI,84.0,84.0,86.0,3.0,25.0,44.0,90.0,84.0,43.0,39.0,36.0,76.0,52.0,64.0,37.0,35.0,58.0
"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,US,LNG,29.0,29.0,60.0,35.0,48.0,49.0,50.0,30.0,95.0,84.0,28.0,36.0,82.0,97.0,63.0,11.0,3.0
Realty Income Corporation,Real Estate,REIT - Retail,US,O,55.0,55.0,34.0,55.0,63.0,51.0,43.0,56.0,86.0,64.0,53.0,64.0,54.0,56.0,63.0,57.0,69.0
"Quanta Services, Inc.",Industrials,Engineering & Construction,US,PWR,68.0,68.0,78.0,69.0,26.0,86.0,90.0,69.0,86.0,28.0,87.0,80.0,37.0,40.0,19.0,88.0,25.0
Sun Life Financial Inc.,Financial Services,Insurance - Diversified,CA,SLF.TO,64.0,64.0,79.0,87.0,25.0,79.0,96.0,65.0,96.0,14.0,92.0,21.0,87.0,17.0,29.0,91.0,94.0
MPLX LP,Energy,Oil & Gas Midstream,US,MPLX,50.0,50.0,36.0,52.0,55.0,60.0,34.0,51.0,56.0,58.0,57.0,79.0,79.0,78.0,97.0,40.0,65.0
"Dominion Energy, Inc.",Utilities,Regulated Electric,US,D,80.0,80.0,77.0,19.0,77.0,23.0,95.0,80.0,47.0,37.0,51.0,59.0,53.0,56.0,36.0,71.0,51.0
"Datadog, Inc.",Technology,Software - Application,US,DDOG,75.0,75.0,65.0,29.0,60.0,70.0,43.0,75.0,78.0,89.0,95.0,91.0,25.0,42.0,,,
Intact Financial Corporation,Financial Services,Insurance - Property & Casualty,CA,IFC-PA.TO,16.0,16.0,56.0,88.0,47.0,17.0,84.0,17.0,65.0,71.0,83.0,82.0,53.0,29.0,51.0,21.0,98.0
Cencora,Healthcare,Medical - Distribution,US,COR,34.0,34.0,19.0,92.0,8.0,22.0,86.0,71.0,55.0,65.0,42.0,85.0,36.0,16.0,28.0,92.0,88.0
Occidental Petroleum Corporation,Energy,Oil & Gas Exploration & Production,US,OXY,25.0,25.0,70.0,51.0,42.0,50.0,46.0,26.0,82.0,89.0,23.0,37.0,80.0,88.0,26.0,13.0,35.0
"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,US,AXON,29.0,29.0,52.0,95.0,17.0,84.0,70.0,30.0,85.0,92.0,24.0,53.0,95.0,50.0,13.0,71.0,59.0
Fairfax Financial Holdings Limited,Financial Services,Insurance - Property & Casualty,CA,FFH.TO,84.0,84.0,97.0,13.0,80.0,90.0,91.0,84.0,8.0,100.0,14.0,93.0,6.0,89.0,99.0,95.0,10.0
Howmet Aerospace Inc.,Industrials,Industrial - Machinery,US,HWM,60.0,60.0,25.0,79.0,31.0,86.0,33.0,61.0,82.0,100.0,13.0,88.0,13.0,27.0,17.0,38.0,46.0
"Ross Stores, Inc.",Consumer Cyclical,Apparel - Retail,US,ROST,72.0,72.0,35.0,68.0,32.0,83.0,24.0,42.0,37.0,55.0,54.0,71.0,55.0,64.0,39.0,72.0,55.0
"American International Group, Inc.",Financial Services,Insurance - Diversified,US,AIG,72.0,72.0,4.0,71.0,29.0,21.0,95.0,72.0,31.0,96.0,92.0,1.0,88.0,2.0,29.0,19.0,35.0
Fastenal Company,Industrials,Industrial - Distribution,US,FAST,73.0,73.0,54.0,29.0,59.0,42.0,62.0,74.0,68.0,34.0,70.0,72.0,61.0,61.0,37.0,56.0,68.0
National Bank of Canada,Financial Services,Banks - Diversified,CA,NA.TO,95.0,95.0,85.0,4.0,91.0,42.0,2.0,95.0,10.0,22.0,89.0,78.0,95.0,13.0,31.0,79.0,97.0
"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,US,LHX,40.0,40.0,48.0,96.0,16.0,70.0,63.0,42.0,39.0,47.0,92.0,27.0,81.0,72.0,20.0,55.0,51.0
"Old Dominion Freight Line, Inc.",Industrials,Trucking,US,ODFL,37.0,37.0,54.0,35.0,60.0,49.0,70.0,38.0,76.0,69.0,43.0,59.0,83.0,37.0,50.0,75.0,62.0
"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,US,NDAQ,41.0,41.0,23.0,33.0,73.0,69.0,28.0,43.0,80.0,41.0,70.0,37.0,59.0,69.0,53.0,42.0,68.0
Great-West Lifeco Inc.,Financial Services,Insurance - Life,CA,GWO.TO,25.0,25.0,25.0,94.0,20.0,97.0,29.0,27.0,32.0,57.0,79.0,37.0,37.0,55.0,67.0,38.0,58.0
Kenvue Inc.,Consumer Defensive,Household & Personal Products,US,KVUE,61.0,61.0,24.0,66.0,28.0,69.0,38.0,62.0,98.0,18.0,59.0,42.0,,,,,
"Fidelity National Information Services, Inc.",Technology,Information Technology Services,US,FIS,52.0,52.0,56.0,24.0,41.0,69.0,45.0,52.0,40.0,57.0,84.0,70.0,60.0,33.0,83.0,40.0,60.0
Public Service Enterprise Group Incorporated,Utilities,Regulated Electric,US,PEG,89.0,89.0,62.0,28.0,58.0,50.0,57.0,89.0,43.0,28.0,41.0,65.0,33.0,41.0,30.0,67.0,51.0
Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,US,KMB,64.0,64.0,39.0,80.0,30.0,66.0,56.0,64.0,54.0,35.0,72.0,36.0,49.0,33.0,77.0,29.0,41.0
Hess Corporation,Energy,Oil & Gas Exploration & Production,US,HES,42.0,42.0,31.0,77.0,44.0,67.0,45.0,44.0,74.0,86.0,33.0,30.0,88.0,65.0,14.0,15.0,39.0
MSCI Inc.,Financial Services,Financial - Data & Stock Exchanges,US,MSCI,54.0,54.0,58.0,51.0,50.0,67.0,43.0,55.0,65.0,62.0,60.0,65.0,80.0,36.0,77.0,47.0,42.0
Crown Castle Inc.,Real Estate,REIT - Specialty,US,CCI,51.0,51.0,37.0,56.0,46.0,75.0,19.0,51.0,58.0,43.0,59.0,58.0,66.0,61.0,42.0,54.0,76.0
PG&E Corporation,Utilities,Regulated Electric,US,PCG,63.0,63.0,90.0,16.0,96.0,17.0,68.0,63.0,79.0,86.0,3.0,52.0,26.0,74.0,64.0,49.0,57.0
Targa Resources Corp.,Energy,Oil & Gas Midstream,US,TRGP,66.0,66.0,24.0,42.0,57.0,85.0,23.0,67.0,56.0,70.0,67.0,70.0,66.0,59.0,28.0,73.0,89.0
Lennar Corporation,Consumer Cyclical,Residential Construction,US,LEN,75.0,75.0,88.0,26.0,24.0,88.0,68.0,76.0,71.0,30.0,91.0,31.0,84.0,87.0,94.0,77.0,53.0
"AMETEK, Inc.",Industrials,Industrial - Machinery,US,AME,73.0,73.0,61.0,36.0,50.0,57.0,67.0,73.0,52.0,43.0,60.0,69.0,57.0,57.0,60.0,37.0,60.0
"Prudential Financial, Inc.",Financial Services,Insurance - Life,US,PRU,62.0,62.0,97.0,11.0,96.0,19.0,85.0,63.0,26.0,63.0,20.0,34.0,82.0,34.0,54.0,24.0,92.0
"Prudential Financial, Inc. 5.62",Financial Services,Insurance - Life,US,PRS,62.0,62.0,97.0,11.0,96.0,19.0,85.0,63.0,26.0,63.0,20.0,34.0,82.0,33.0,56.0,24.0,92.0
Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,US,VLO,99.0,99.0,22.0,59.0,78.0,19.0,84.0,98.0,79.0,25.0,93.0,10.0,26.0,60.0,31.0,72.0,28.0
"Prudential Financial, Inc. 5.95",Financial Services,Insurance - Life,US,PRH,62.0,62.0,97.0,11.0,96.0,19.0,85.0,63.0,26.0,63.0,20.0,34.0,82.0,33.0,56.0,24.0,92.0
