Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Canadian Imperial Bank of Commerce,Financial Services,Banks - Diversified,CA,CM.TO,98.0,96.0,96.0,96.0,97.0,99.0,9.0,96.0,97.0,24.0,99.0,98.0,94.0,69.0,96.0,98.0,5.0
"PayPal Holdings, Inc.",Financial Services,Financial - Credit Services,US,PYPL,78.0,69.0,66.0,76.0,83.0,82.0,65.0,69.0,72.0,55.0,50.0,55.0,63.0,49.0,65.0,58.0,60.0
KLA Corporation,Technology,Semiconductors,US,KLAC,59.0,53.0,54.0,55.0,66.0,53.0,60.0,64.0,72.0,64.0,66.0,69.0,75.0,80.0,73.0,70.0,73.0
"Airbnb, Inc.",Consumer Cyclical,Travel Services,US,ABNB,65.0,62.0,60.0,61.0,78.0,45.0,62.0,62.0,72.0,54.0,31.0,43.0,44.0,41.0,,,
"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,US,HCA,76.0,69.0,71.0,57.0,75.0,71.0,68.0,70.0,71.0,74.0,83.0,76.0,76.0,83.0,86.0,82.0,80.0
"Cadence Design Systems, Inc.",Technology,Software - Application,US,CDNS,45.0,49.0,48.0,46.0,55.0,47.0,50.0,49.0,57.0,54.0,51.0,59.0,62.0,58.0,67.0,67.0,69.0
"Motorola Solutions, Inc.",Technology,Communication Equipment,US,MSI,54.0,57.0,54.0,46.0,60.0,72.0,61.0,57.0,62.0,61.0,63.0,72.0,61.0,82.0,73.0,70.0,24.0
"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,US,CMG,47.0,50.0,45.0,51.0,60.0,46.0,52.0,50.0,55.0,52.0,45.0,50.0,52.0,54.0,41.0,51.0,50.0
CME Group Inc.,Financial Services,Financial - Data & Stock Exchanges,US,CME,63.0,62.0,58.0,61.0,70.0,62.0,58.0,62.0,67.0,58.0,59.0,58.0,57.0,58.0,58.0,61.0,60.0
"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,US,PNC,89.0,91.0,84.0,74.0,79.0,93.0,46.0,91.0,87.0,99.0,2.0,11.0,90.0,16.0,72.0,88.0,4.0
"Interactive Brokers Group, Inc.",Financial Services,Financial - Capital Markets,US,IBKR,92.0,99.0,97.0,90.0,5.0,99.0,95.0,99.0,98.0,99.0,100.0,99.0,99.0,97.0,96.0,96.0,97.0
MicroStrategy Incorporated,Technology,Software - Application,US,MSTR,36.0,17.0,90.0,23.0,18.0,10.0,22.0,17.0,19.0,4.0,6.0,59.0,42.0,67.0,62.0,73.0,37.0
"Marvell Technology, Inc.",Technology,Semiconductors,US,MRVL,48.0,49.0,47.0,49.0,65.0,58.0,44.0,54.0,52.0,53.0,49.0,65.0,62.0,21.0,52.0,80.0,67.0
"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,REGN,62.0,59.0,55.0,46.0,72.0,55.0,57.0,60.0,70.0,82.0,59.0,67.0,60.0,50.0,47.0,43.0,45.0
U.S. Bancorp,Financial Services,Banks - Regional,US,USB,61.0,87.0,79.0,21.0,89.0,58.0,92.0,87.0,97.0,87.0,68.0,69.0,90.0,80.0,71.0,89.0,17.0
Manulife Financial Corporation,Financial Services,Insurance - Life,CA,MFC.TO,97.0,98.0,94.0,97.0,95.0,95.0,96.0,98.0,99.0,100.0,97.0,100.0,98.0,98.0,98.0,96.0,98.0
McKesson Corporation,Healthcare,Medical - Distribution,US,MCK,71.0,64.0,80.0,28.0,93.0,46.0,61.0,79.0,77.0,87.0,89.0,92.0,88.0,92.0,81.0,63.0,78.0
Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,US,ZTS,55.0,49.0,53.0,50.0,61.0,54.0,52.0,50.0,55.0,51.0,51.0,52.0,56.0,55.0,45.0,46.0,50.0
Illinois Tool Works Inc.,Industrials,Industrial - Machinery,US,ITW,58.0,59.0,55.0,57.0,61.0,59.0,59.0,60.0,59.0,58.0,59.0,65.0,69.0,59.0,61.0,69.0,56.0
Southern Copper Corporation,Basic Materials,Copper,US,SCCO,56.0,59.0,60.0,55.0,60.0,49.0,61.0,59.0,64.0,76.0,62.0,61.0,63.0,52.0,31.0,32.0,35.0
Constellation Energy Corporation,Utilities,Renewable Utilities,US,CEG,24.0,18.0,33.0,30.0,28.0,12.0,21.0,18.0,22.0,11.0,16.0,79.0,87.0,39.0,36.0,38.0,39.0
"Marriott International, Inc.",Consumer Cyclical,Travel Lodging,US,MAR,60.0,60.0,63.0,59.0,67.0,56.0,59.0,60.0,64.0,53.0,57.0,52.0,63.0,63.0,69.0,71.0,58.0
Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,US,CL,63.0,62.0,58.0,61.0,64.0,63.0,65.0,63.0,58.0,63.0,62.0,66.0,65.0,59.0,59.0,55.0,61.0
General Dynamics Corporation,Industrials,Aerospace & Defense,US,GD,55.0,66.0,62.0,56.0,43.0,60.0,66.0,66.0,67.0,72.0,70.0,61.0,67.0,71.0,53.0,59.0,79.0
"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,US,EOG,82.0,73.0,83.0,70.0,74.0,73.0,64.0,73.0,59.0,82.0,66.0,60.0,56.0,41.0,33.0,26.0,44.0
Alimentation Couche-Tard Inc.,Consumer Cyclical,Specialty Retail,CA,ATD.TO,64.0,66.0,55.0,70.0,62.0,57.0,71.0,65.0,67.0,77.0,72.0,71.0,59.0,57.0,56.0,63.0,70.0
"Coinbase Global, Inc.",Technology,Software - Application,US,COIN,50.0,50.0,63.0,57.0,62.0,42.0,64.0,51.0,18.0,94.0,62.0,39.0,,,,,
Emerson Electric Co.,Industrials,Industrial - Machinery,US,EMR,60.0,62.0,62.0,68.0,68.0,52.0,30.0,45.0,69.0,70.0,69.0,72.0,63.0,58.0,76.0,71.0,78.0
"Air Products and Chemicals, Inc.",Basic Materials,Chemicals - Specialty,US,APD,30.0,66.0,28.0,37.0,34.0,31.0,35.0,36.0,50.0,51.0,47.0,52.0,52.0,46.0,69.0,53.0,49.0
Suncor Energy Inc.,Energy,Oil & Gas Integrated,CA,SU.TO,88.0,85.0,83.0,79.0,81.0,87.0,84.0,85.0,91.0,91.0,25.0,78.0,79.0,54.0,30.0,40.0,58.0
"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,US,WMB,63.0,75.0,55.0,65.0,74.0,76.0,59.0,75.0,73.0,79.0,78.0,69.0,42.0,41.0,76.0,28.0,22.0
TC Energy Corporation,Energy,Oil & Gas Midstream,CA,TRP.TO,44.0,37.0,44.0,52.0,65.0,38.0,37.0,38.0,43.0,52.0,29.0,31.0,20.0,23.0,33.0,33.0,35.0
Northrop Grumman Corporation,Industrials,Aerospace & Defense,US,NOC,66.0,54.0,70.0,70.0,36.0,73.0,60.0,54.0,54.0,61.0,67.0,68.0,70.0,55.0,60.0,62.0,77.0
FedEx Corporation,Industrials,Integrated Freight & Logistics,US,FDX,58.0,64.0,49.0,77.0,57.0,53.0,62.0,64.0,68.0,69.0,29.0,44.0,33.0,36.0,46.0,47.0,48.0
"Fortinet, Inc.",Technology,Software - Infrastructure,US,FTNT,51.0,59.0,54.0,54.0,70.0,48.0,56.0,59.0,63.0,54.0,59.0,61.0,64.0,74.0,66.0,61.0,56.0
"DoorDash, Inc.",Communication Services,Internet Content & Information,US,DASH,52.0,57.0,52.0,60.0,66.0,57.0,56.0,57.0,48.0,48.0,43.0,34.0,38.0,,,,
CVS Health Corporation,Healthcare,Medical - Healthcare Plans,US,CVS,51.0,82.0,28.0,84.0,90.0,23.0,73.0,82.0,82.0,86.0,88.0,87.0,83.0,84.0,84.0,67.0,70.0
"Workday, Inc.",Technology,Software - Application,US,WDAY,56.0,52.0,53.0,50.0,71.0,53.0,50.0,54.0,56.0,53.0,48.0,48.0,46.0,45.0,41.0,37.0,38.0
Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,US,EPD,67.0,74.0,60.0,51.0,76.0,73.0,63.0,74.0,83.0,88.0,68.0,58.0,57.0,52.0,45.0,40.0,49.0
TransDigm Group Incorporated,Industrials,Aerospace & Defense,US,TDG,53.0,51.0,50.0,56.0,55.0,57.0,54.0,53.0,58.0,55.0,60.0,57.0,62.0,68.0,56.0,56.0,66.0
Capital One Financial Corporation,Financial Services,Financial - Credit Services,US,COF,96.0,98.0,94.0,97.0,92.0,97.0,98.0,98.0,97.0,93.0,96.0,97.0,98.0,97.0,96.0,96.0,96.0
"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,US,ORLY,58.0,42.0,68.0,54.0,59.0,58.0,58.0,58.0,66.0,71.0,71.0,58.0,61.0,63.0,54.0,54.0,59.0
3M Company,Industrials,Conglomerates,US,MMM,45.0,81.0,24.0,65.0,64.0,80.0,80.0,81.0,74.0,75.0,74.0,74.0,66.0,61.0,69.0,71.0,72.0
Ecolab Inc.,Basic Materials,Chemicals - Specialty,US,ECL,55.0,54.0,52.0,53.0,62.0,58.0,59.0,54.0,58.0,54.0,52.0,57.0,56.0,55.0,53.0,54.0,56.0
Newmont Corporation,Basic Materials,Gold,US,NGT.TO,50.0,44.0,59.0,64.0,47.0,35.0,60.0,44.0,59.0,70.0,73.0,64.0,63.0,78.0,85.0,61.0,48.0
"ONEOK, Inc.",Energy,Oil & Gas Midstream,US,OKE,63.0,76.0,62.0,73.0,55.0,73.0,66.0,77.0,70.0,76.0,30.0,22.0,42.0,68.0,70.0,26.0,24.0
Carrier Global Corporation,Industrials,Construction,US,CARR,46.0,62.0,35.0,59.0,48.0,67.0,69.0,62.0,63.0,64.0,60.0,93.0,93.0,94.0,,,
CSX Corporation,Industrials,Railroads,US,CSX,62.0,63.0,63.0,57.0,64.0,59.0,64.0,63.0,68.0,64.0,59.0,70.0,67.0,53.0,45.0,52.0,51.0
"Waste Connections, Inc.",Industrials,Waste Management,CA,WCN.TO,52.0,55.0,49.0,58.0,63.0,52.0,55.0,55.0,61.0,57.0,54.0,60.0,61.0,60.0,55.0,68.0,61.0
"Autodesk, Inc.",Technology,Software - Application,US,ADSK,47.0,51.0,45.0,60.0,64.0,43.0,47.0,62.0,58.0,54.0,56.0,47.0,38.0,42.0,52.0,65.0,64.0
"Republic Services, Inc.",Industrials,Waste Management,US,RSG,54.0,59.0,53.0,62.0,59.0,52.0,59.0,59.0,65.0,61.0,60.0,62.0,64.0,61.0,61.0,62.0,66.0
Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,US,AJG,58.0,59.0,62.0,46.0,73.0,62.0,65.0,59.0,67.0,67.0,71.0,70.0,63.0,76.0,59.0,78.0,64.0
"Becton, Dickinson and Company",Healthcare,Medical - Instruments & Supplies,US,BDX,65.0,62.0,59.0,69.0,60.0,57.0,60.0,54.0,58.0,68.0,61.0,59.0,54.0,63.0,63.0,58.0,68.0
Energy Transfer LP,Energy,Oil & Gas Midstream,US,ET,93.0,89.0,95.0,80.0,93.0,61.0,81.0,89.0,89.0,98.0,86.0,73.0,43.0,8.0,9.0,5.0,21.0
Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,US,RCL,38.0,49.0,58.0,32.0,86.0,20.0,64.0,50.0,20.0,10.0,5.0,54.0,35.0,86.0,38.0,45.0,37.0
"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,US,KMI,72.0,82.0,58.0,78.0,74.0,85.0,66.0,82.0,77.0,87.0,78.0,68.0,71.0,58.0,57.0,59.0,48.0
Freeport-McMoRan Inc.,Basic Materials,Copper,US,FCX,81.0,45.0,88.0,63.0,67.0,42.0,45.0,46.0,59.0,81.0,54.0,22.0,87.0,91.0,65.0,6.0,21.0
"The Trade Desk, Inc.",Technology,Software - Application,US,TTD,44.0,48.0,46.0,46.0,58.0,46.0,49.0,49.0,55.0,48.0,46.0,43.0,46.0,44.0,90.0,27.0,33.0
Schlumberger Limited,Energy,Oil & Gas Equipment & Services,US,SLB,79.0,69.0,77.0,65.0,48.0,80.0,60.0,69.0,58.0,79.0,67.0,74.0,74.0,58.0,52.0,72.0,75.0
"Digital Realty Trust, Inc.",Real Estate,REIT - Office,US,DLR,46.0,60.0,80.0,41.0,41.0,30.0,28.0,60.0,36.0,35.0,32.0,43.0,41.0,34.0,41.0,39.0,34.0
Truist Financial Corporation,Financial Services,Banks - Regional,US,TFC,88.0,92.0,64.0,76.0,60.0,95.0,99.0,92.0,91.0,82.0,81.0,66.0,23.0,91.0,34.0,41.0,23.0
Aflac Incorporated,Financial Services,Insurance - Life,US,AFL,67.0,70.0,69.0,51.0,77.0,67.0,76.0,70.0,78.0,88.0,91.0,91.0,93.0,95.0,95.0,96.0,97.0
Hilton Worldwide Holdings Inc.,Consumer Cyclical,Travel Lodging,US,HLT,54.0,57.0,56.0,55.0,60.0,55.0,64.0,58.0,66.0,45.0,51.0,61.0,65.0,53.0,63.0,74.0,71.0
General Motors Company,Consumer Cyclical,Auto - Manufacturers,US,GM,24.0,28.0,65.0,33.0,18.0,15.0,60.0,28.0,26.0,21.0,19.0,12.0,12.0,10.0,8.0,11.0,27.0
Sempra,Utilities,Diversified Utilities,US,SRE,42.0,32.0,86.0,26.0,47.0,25.0,34.0,32.0,28.0,31.0,21.0,33.0,34.0,32.0,18.0,33.0,26.0
PACCAR Inc,Industrials,Agricultural - Machinery,US,PCAR,64.0,67.0,66.0,41.0,77.0,65.0,71.0,68.0,66.0,53.0,62.0,58.0,66.0,57.0,43.0,63.0,51.0
Norfolk Southern Corporation,Industrials,Railroads,US,NSC,38.0,48.0,57.0,59.0,29.0,39.0,46.0,49.0,63.0,63.0,58.0,60.0,61.0,59.0,54.0,46.0,50.0
SEMPRA ENERGY,Utilities,Regulated Electric,US,SREA,42.0,32.0,86.0,26.0,47.0,25.0,34.0,32.0,28.0,31.0,21.0,33.0,34.0,32.0,18.0,33.0,26.0
"Roper Technologies, Inc.",Industrials,Industrial - Machinery,US,ROP,59.0,56.0,58.0,53.0,66.0,57.0,58.0,56.0,53.0,63.0,57.0,61.0,65.0,64.0,63.0,61.0,69.0
"Simon Property Group, Inc.",Real Estate,REIT - Retail,US,SPG,71.0,71.0,68.0,72.0,74.0,68.0,69.0,71.0,77.0,72.0,71.0,74.0,69.0,70.0,61.0,53.0,57.0
"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,US,TRV,91.0,92.0,90.0,85.0,84.0,87.0,93.0,93.0,90.0,93.0,91.0,92.0,90.0,89.0,89.0,84.0,89.0
"MetLife, Inc.",Financial Services,Insurance - Life,US,MET,95.0,96.0,90.0,94.0,91.0,94.0,93.0,96.0,94.0,97.0,90.0,93.0,87.0,93.0,89.0,94.0,97.0
Public Storage,Real Estate,REIT - Industrial,US,PSA,64.0,65.0,56.0,69.0,70.0,60.0,64.0,65.0,69.0,62.0,63.0,68.0,62.0,62.0,57.0,53.0,63.0
Agnico Eagle Mines Limited,Basic Materials,Gold,CA,AEM.TO,64.0,57.0,63.0,69.0,72.0,58.0,47.0,57.0,65.0,59.0,53.0,41.0,24.0,33.0,50.0,51.0,61.0
"W.W. Grainger, Inc.",Industrials,Industrial - Distribution,US,GWW,56.0,59.0,55.0,56.0,69.0,59.0,58.0,59.0,63.0,57.0,60.0,64.0,66.0,74.0,64.0,62.0,56.0
Snowflake Inc.,Technology,Software - Application,US,SNOW,46.0,47.0,44.0,46.0,62.0,50.0,46.0,47.0,48.0,42.0,38.0,39.0,,,,,
The Bank of New York Mellon Corporation,Financial Services,Asset Management,US,BK,26.0,84.0,30.0,87.0,16.0,17.0,97.0,85.0,97.0,60.0,80.0,29.0,83.0,75.0,87.0,77.0,83.0
"Block, Inc.",Technology,Software - Infrastructure,US,SQ,46.0,41.0,62.0,63.0,66.0,29.0,65.0,42.0,48.0,48.0,43.0,49.0,45.0,43.0,35.0,35.0,26.0
Fair Isaac Corporation,Technology,Software - Application,US,FICO,45.0,47.0,47.0,52.0,54.0,49.0,53.0,51.0,66.0,62.0,54.0,55.0,53.0,66.0,58.0,57.0,85.0
Comcast Holdings Corp.,Communication Services,Broadcasting,US,CCZ,78.0,72.0,79.0,58.0,84.0,57.0,71.0,73.0,77.0,77.0,66.0,75.0,78.0,70.0,64.0,72.0,75.0
Vistra Corp.,Utilities,Independent Power Producers,US,VST,75.0,96.0,90.0,76.0,37.0,81.0,95.0,96.0,29.0,17.0,92.0,94.0,80.0,90.0,17.0,26.0,43.0
Imperial Oil Limited,Energy,Oil & Gas Integrated,CA,IMO.TO,73.0,62.0,68.0,77.0,70.0,70.0,83.0,62.0,93.0,89.0,37.0,87.0,80.0,69.0,47.0,29.0,30.0
Target Corporation,Consumer Defensive,Discount Stores,US,TGT,86.0,67.0,76.0,78.0,60.0,82.0,64.0,37.0,66.0,80.0,72.0,75.0,85.0,90.0,85.0,68.0,85.0
"Ameriprise Financial, Inc.",Financial Services,Asset Management,US,AMP,90.0,85.0,88.0,85.0,87.0,88.0,73.0,85.0,86.0,82.0,91.0,86.0,92.0,73.0,86.0,90.0,86.0
"United Rentals, Inc.",Industrials,Rental & Leasing Services,US,URI,46.0,48.0,36.0,38.0,67.0,67.0,40.0,49.0,59.0,54.0,77.0,69.0,73.0,50.0,75.0,65.0,38.0
"Copart, Inc.",Consumer Cyclical,Auto - Dealerships,US,CPRT,48.0,49.0,47.0,52.0,64.0,45.0,50.0,50.0,58.0,51.0,48.0,49.0,48.0,64.0,49.0,58.0,61.0
"Charter Communications, Inc.",Communication Services,Telecommunications Services,US,CHTR,75.0,68.0,76.0,77.0,68.0,69.0,65.0,69.0,83.0,76.0,64.0,64.0,55.0,66.0,5.0,51.0,46.0
Phillips 66,Energy,Oil & Gas Refining & Marketing,US,PSX,70.0,74.0,61.0,81.0,37.0,76.0,79.0,75.0,91.0,88.0,28.0,51.0,87.0,57.0,38.0,36.0,35.0
Loblaw Companies Limited,Consumer Defensive,Grocery Stores,CA,L.TO,71.0,78.0,71.0,69.0,68.0,69.0,81.0,78.0,77.0,83.0,90.0,88.0,65.0,86.0,85.0,81.0,82.0
The Allstate Corporation,Financial Services,Insurance - Property & Casualty,US,ALL,91.0,83.0,89.0,91.0,88.0,79.0,83.0,83.0,86.0,89.0,88.0,90.0,92.0,90.0,90.0,90.0,88.0
"Diamondback Energy, Inc.",Energy,Oil & Gas Exploration & Production,US,FANG,63.0,61.0,62.0,78.0,79.0,51.0,66.0,62.0,83.0,80.0,46.0,21.0,13.0,9.0,14.0,16.0,6.0
Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,US,VRT,51.0,61.0,54.0,60.0,56.0,66.0,63.0,61.0,33.0,51.0,54.0,35.0,20.0,15.0,21.0,,
"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,US,DHI,59.0,56.0,77.0,65.0,42.0,38.0,88.0,84.0,54.0,48.0,60.0,59.0,54.0,47.0,62.0,70.0,17.0
Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,US,MNST,56.0,52.0,57.0,55.0,60.0,51.0,54.0,52.0,52.0,55.0,53.0,56.0,59.0,51.0,47.0,41.0,55.0
"American Electric Power Company, Inc.",Utilities,Regulated Electric,US,AEP,88.0,30.0,95.0,40.0,40.0,35.0,46.0,30.0,37.0,27.0,20.0,26.0,29.0,23.0,30.0,42.0,46.0
"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,US,AZO,59.0,57.0,60.0,58.0,57.0,61.0,63.0,63.0,70.0,79.0,75.0,72.0,76.0,78.0,62.0,60.0,67.0
"Paychex, Inc.",Industrials,Staffing & Employment Services,US,PAYX,56.0,60.0,56.0,49.0,74.0,53.0,61.0,61.0,60.0,60.0,65.0,61.0,63.0,61.0,61.0,59.0,70.0
Carvana Co.,Consumer Cyclical,Specialty Retail,US,CVNA,44.0,86.0,65.0,76.0,65.0,20.0,96.0,86.0,1.0,13.0,20.0,10.0,5.0,1.0,1.0,6.0,11.0
Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,US,MPC,85.0,94.0,67.0,89.0,72.0,58.0,93.0,94.0,94.0,76.0,32.0,89.0,83.0,91.0,58.0,76.0,75.0
Cummins Inc.,Industrials,Industrial - Machinery,US,CMI,43.0,76.0,53.0,25.0,55.0,77.0,82.0,76.0,59.0,67.0,69.0,82.0,75.0,72.0,69.0,79.0,71.0
"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,US,LNG,83.0,90.0,89.0,67.0,75.0,74.0,79.0,90.0,94.0,72.0,25.0,19.0,17.0,10.0,4.0,2.0,11.0
Realty Income Corporation,Real Estate,REIT - Retail,US,O,73.0,74.0,63.0,74.0,76.0,67.0,69.0,74.0,73.0,66.0,65.0,65.0,66.0,72.0,67.0,69.0,75.0
"Quanta Services, Inc.",Industrials,Engineering & Construction,US,PWR,58.0,58.0,58.0,53.0,57.0,77.0,55.0,58.0,61.0,50.0,76.0,64.0,45.0,49.0,51.0,87.0,41.0
Sun Life Financial Inc.,Financial Services,Insurance - Diversified,CA,SLF.TO,95.0,88.0,93.0,92.0,74.0,93.0,86.0,88.0,94.0,26.0,92.0,77.0,90.0,71.0,88.0,93.0,79.0
MPLX LP,Energy,Oil & Gas Midstream,US,MPLX,82.0,86.0,73.0,82.0,83.0,80.0,76.0,86.0,85.0,90.0,87.0,78.0,59.0,58.0,40.0,34.0,55.0
"Dominion Energy, Inc.",Utilities,Regulated Electric,US,D,21.0,25.0,23.0,18.0,30.0,21.0,24.0,25.0,29.0,30.0,33.0,44.0,45.0,30.0,22.0,27.0,25.0
"Datadog, Inc.",Technology,Software - Application,US,DDOG,47.0,48.0,50.0,48.0,58.0,50.0,49.0,49.0,53.0,47.0,43.0,42.0,38.0,41.0,,,
Intact Financial Corporation,Financial Services,Insurance - Property & Casualty,CA,IFC-PA.TO,64.0,59.0,70.0,73.0,58.0,53.0,80.0,60.0,80.0,84.0,80.0,72.0,66.0,66.0,73.0,74.0,91.0
Cencora,Healthcare,Medical - Distribution,US,COR,72.0,71.0,67.0,91.0,31.0,70.0,85.0,80.0,76.0,81.0,78.0,89.0,67.0,71.0,92.0,93.0,77.0
Occidental Petroleum Corporation,Energy,Oil & Gas Exploration & Production,US,OXY,26.0,84.0,10.0,61.0,59.0,80.0,74.0,85.0,94.0,96.0,64.0,50.0,69.0,52.0,31.0,22.0,63.0
"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,US,AXON,42.0,45.0,44.0,48.0,48.0,51.0,47.0,45.0,53.0,48.0,37.0,48.0,49.0,42.0,40.0,59.0,51.0
Fairfax Financial Holdings Limited,Financial Services,Insurance - Property & Casualty,CA,FFH.TO,86.0,35.0,85.0,47.0,94.0,82.0,58.0,36.0,13.0,98.0,33.0,81.0,13.0,94.0,84.0,35.0,33.0
Howmet Aerospace Inc.,Industrials,Industrial - Machinery,US,HWM,50.0,55.0,46.0,61.0,56.0,68.0,52.0,55.0,61.0,53.0,30.0,33.0,22.0,43.0,25.0,60.0,55.0
"Ross Stores, Inc.",Consumer Cyclical,Apparel - Retail,US,ROST,57.0,58.0,51.0,58.0,60.0,64.0,52.0,53.0,62.0,67.0,60.0,67.0,61.0,67.0,58.0,56.0,56.0
"American International Group, Inc.",Financial Services,Insurance - Diversified,US,AIG,82.0,87.0,80.0,68.0,65.0,74.0,90.0,87.0,77.0,86.0,76.0,17.0,14.0,8.0,25.0,54.0,46.0
Fastenal Company,Industrials,Industrial - Distribution,US,FAST,51.0,57.0,49.0,52.0,62.0,55.0,57.0,57.0,58.0,52.0,57.0,55.0,55.0,53.0,47.0,53.0,50.0
National Bank of Canada,Financial Services,Banks - Diversified,CA,NA.TO,26.0,91.0,89.0,10.0,96.0,9.0,10.0,91.0,29.0,92.0,99.0,97.0,97.0,73.0,97.0,98.0,97.0
"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,US,LHX,61.0,60.0,63.0,67.0,43.0,66.0,58.0,61.0,66.0,71.0,68.0,51.0,62.0,58.0,53.0,77.0,85.0
"Old Dominion Freight Line, Inc.",Industrials,Trucking,US,ODFL,50.0,49.0,47.0,49.0,61.0,53.0,50.0,50.0,59.0,52.0,55.0,58.0,54.0,45.0,46.0,46.0,42.0
"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,US,NDAQ,56.0,65.0,46.0,62.0,73.0,59.0,57.0,65.0,68.0,57.0,64.0,66.0,73.0,74.0,66.0,68.0,78.0
Great-West Lifeco Inc.,Financial Services,Insurance - Life,CA,GWO.TO,95.0,87.0,71.0,88.0,61.0,98.0,59.0,87.0,95.0,97.0,96.0,94.0,92.0,95.0,94.0,92.0,95.0
Kenvue Inc.,Consumer Defensive,Household & Personal Products,US,KVUE,56.0,71.0,46.0,60.0,56.0,67.0,62.0,72.0,64.0,45.0,68.0,69.0,,,,,
"Fidelity National Information Services, Inc.",Technology,Information Technology Services,US,FIS,69.0,79.0,48.0,58.0,76.0,81.0,73.0,79.0,72.0,70.0,59.0,54.0,59.0,58.0,66.0,58.0,64.0
Public Service Enterprise Group Incorporated,Utilities,Regulated Electric,US,PEG,35.0,48.0,36.0,35.0,44.0,34.0,35.0,49.0,34.0,30.0,43.0,45.0,25.0,24.0,22.0,40.0,48.0
Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,US,KMB,72.0,71.0,64.0,72.0,60.0,74.0,67.0,71.0,64.0,62.0,66.0,58.0,67.0,67.0,70.0,50.0,62.0
Hess Corporation,Energy,Oil & Gas Exploration & Production,US,HES,51.0,40.0,55.0,69.0,48.0,40.0,42.0,41.0,58.0,69.0,22.0,22.0,33.0,19.0,18.0,13.0,26.0
MSCI Inc.,Financial Services,Financial - Data & Stock Exchanges,US,MSCI,55.0,52.0,54.0,57.0,61.0,55.0,51.0,53.0,58.0,52.0,51.0,56.0,61.0,54.0,65.0,53.0,65.0
Crown Castle Inc.,Real Estate,REIT - Specialty,US,CCI,58.0,57.0,52.0,61.0,61.0,57.0,49.0,57.0,58.0,52.0,51.0,48.0,48.0,48.0,51.0,52.0,57.0
PG&E Corporation,Utilities,Regulated Electric,US,PCG,87.0,22.0,97.0,20.0,38.0,17.0,29.0,22.0,19.0,10.0,1.0,9.0,15.0,46.0,22.0,23.0,24.0
Targa Resources Corp.,Energy,Oil & Gas Midstream,US,TRGP,43.0,61.0,32.0,52.0,65.0,60.0,34.0,61.0,72.0,90.0,85.0,13.0,11.0,25.0,49.0,92.0,39.0
Lennar Corporation,Consumer Cyclical,Residential Construction,US,LEN,79.0,89.0,64.0,51.0,64.0,91.0,75.0,89.0,85.0,77.0,90.0,78.0,87.0,73.0,60.0,24.0,19.0
"AMETEK, Inc.",Industrials,Industrial - Machinery,US,AME,59.0,61.0,57.0,59.0,67.0,61.0,59.0,61.0,60.0,59.0,61.0,64.0,67.0,64.0,71.0,61.0,68.0
"Prudential Financial, Inc.",Financial Services,Insurance - Life,US,PRU,92.0,92.0,73.0,39.0,98.0,78.0,93.0,92.0,87.0,96.0,94.0,98.0,99.0,96.0,97.0,98.0,99.0
"Prudential Financial, Inc. 5.62",Financial Services,Insurance - Life,US,PRS,92.0,99.0,95.0,30.0,100.0,96.0,99.0,99.0,99.0,100.0,98.0,100.0,100.0,99.0,99.0,100.0,100.0
Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,US,VLO,87.0,93.0,73.0,87.0,79.0,65.0,90.0,93.0,39.0,28.0,26.0,25.0,75.0,89.0,88.0,88.0,83.0
"Prudential Financial, Inc. 5.95",Financial Services,Insurance - Life,US,PRH,91.0,99.0,94.0,31.0,100.0,96.0,99.0,99.0,99.0,100.0,99.0,100.0,100.0,99.0,99.0,100.0,100.0
