Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Canadian Imperial Bank of Commerce,Financial Services,Banks - Diversified,CA,CM.TO,90.0,80.0,25.0,95.0,90.0,89.0,96.0,83.0,92.0,12.0,98.0,91.0,76.0,28.0,81.0,94.0,4.0
"PayPal Holdings, Inc.",Financial Services,Financial - Credit Services,US,PYPL,72.0,57.0,67.0,63.0,80.0,73.0,58.0,57.0,87.0,68.0,68.0,71.0,85.0,61.0,79.0,77.0,94.0
KLA Corporation,Technology,Semiconductors,US,KLAC,57.0,59.0,55.0,56.0,71.0,57.0,57.0,55.0,55.0,57.0,68.0,50.0,68.0,52.0,48.0,69.0,57.0
"Airbnb, Inc.",Consumer Cyclical,Travel Services,US,ABNB,80.0,43.0,47.0,74.0,96.0,22.0,30.0,43.0,80.0,2.0,28.0,16.0,1.0,5.0,,,
"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,US,HCA,74.0,75.0,83.0,63.0,72.0,70.0,77.0,75.0,74.0,65.0,83.0,80.0,74.0,82.0,74.0,79.0,81.0
"Cadence Design Systems, Inc.",Technology,Software - Application,US,CDNS,54.0,62.0,69.0,41.0,58.0,51.0,66.0,62.0,73.0,73.0,69.0,39.0,73.0,81.0,78.0,64.0,74.0
"Motorola Solutions, Inc.",Technology,Communication Equipment,US,MSI,70.0,59.0,62.0,33.0,3.0,76.0,65.0,59.0,69.0,70.0,73.0,79.0,52.0,2.0,76.0,68.0,13.0
"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,US,CMG,60.0,66.0,57.0,61.0,73.0,54.0,65.0,67.0,73.0,80.0,76.0,79.0,90.0,84.0,98.0,62.0,64.0
CME Group Inc.,Financial Services,Financial - Data & Stock Exchanges,US,CME,55.0,55.0,57.0,49.0,58.0,62.0,56.0,55.0,62.0,50.0,64.0,61.0,58.0,26.0,49.0,54.0,50.0
"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,US,PNC,78.0,75.0,77.0,42.0,67.0,92.0,25.0,75.0,74.0,64.0,70.0,64.0,66.0,48.0,42.0,59.0,57.0
"Interactive Brokers Group, Inc.",Financial Services,Financial - Capital Markets,US,IBKR,93.0,96.0,98.0,89.0,2.0,98.0,93.0,96.0,98.0,99.0,99.0,99.0,98.0,98.0,96.0,98.0,97.0
MicroStrategy Incorporated,Technology,Software - Application,US,MSTR,24.0,22.0,30.0,29.0,17.0,26.0,24.0,21.0,18.0,16.0,3.0,74.0,28.0,93.0,53.0,61.0,87.0
"Marvell Technology, Inc.",Technology,Semiconductors,US,MRVL,8.0,9.0,8.0,11.0,15.0,7.0,8.0,3.0,7.0,5.0,30.0,6.0,52.0,1.0,16.0,70.0,58.0
"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,REGN,49.0,58.0,53.0,29.0,80.0,54.0,55.0,58.0,63.0,48.0,46.0,57.0,43.0,50.0,67.0,77.0,77.0
U.S. Bancorp,Financial Services,Banks - Regional,US,USB,36.0,69.0,63.0,10.0,79.0,38.0,80.0,69.0,92.0,63.0,46.0,37.0,67.0,48.0,43.0,64.0,41.0
Manulife Financial Corporation,Financial Services,Insurance - Life,CA,MFC.TO,92.0,90.0,89.0,94.0,93.0,86.0,91.0,90.0,2.0,91.0,90.0,92.0,92.0,97.0,94.0,93.0,88.0
McKesson Corporation,Healthcare,Medical - Distribution,US,MCK,77.0,66.0,95.0,10.0,93.0,37.0,63.0,67.0,93.0,9.0,93.0,100.0,100.0,44.0,66.0,78.0,82.0
Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,US,ZTS,59.0,53.0,63.0,46.0,57.0,70.0,58.0,53.0,51.0,58.0,64.0,58.0,58.0,66.0,41.0,75.0,47.0
Illinois Tool Works Inc.,Industrials,Industrial - Machinery,US,ITW,50.0,59.0,46.0,50.0,45.0,66.0,59.0,59.0,43.0,52.0,65.0,58.0,52.0,62.0,50.0,54.0,29.0
Southern Copper Corporation,Basic Materials,Copper,US,SCCO,58.0,67.0,67.0,54.0,53.0,61.0,68.0,67.0,58.0,64.0,75.0,61.0,66.0,85.0,52.0,53.0,45.0
Constellation Energy Corporation,Utilities,Renewable Utilities,US,CEG,9.0,5.0,23.0,14.0,15.0,100.0,11.0,5.0,98.0,99.0,57.0,85.0,98.0,,,,
"Marriott International, Inc.",Consumer Cyclical,Travel Lodging,US,MAR,57.0,54.0,65.0,54.0,69.0,53.0,57.0,54.0,56.0,57.0,3.0,62.0,60.0,69.0,75.0,69.0,66.0
Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,US,CL,65.0,71.0,67.0,63.0,57.0,68.0,67.0,71.0,72.0,72.0,66.0,62.0,59.0,64.0,55.0,78.0,63.0
General Dynamics Corporation,Industrials,Aerospace & Defense,US,GD,47.0,66.0,66.0,50.0,19.0,61.0,66.0,66.0,69.0,66.0,62.0,44.0,45.0,58.0,36.0,41.0,62.0
"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,US,EOG,73.0,68.0,76.0,71.0,74.0,68.0,61.0,68.0,28.0,79.0,3.0,88.0,81.0,68.0,7.0,13.0,87.0
Alimentation Couche-Tard Inc.,Consumer Cyclical,Specialty Retail,CA,ATD.TO,73.0,74.0,25.0,78.0,83.0,61.0,56.0,65.0,73.0,71.0,71.0,72.0,59.0,67.0,65.0,73.0,70.0
"Coinbase Global, Inc.",Technology,Software - Application,US,COIN,53.0,97.0,96.0,97.0,34.0,25.0,0.0,97.0,35.0,89.0,97.0,86.0,,,,,
Emerson Electric Co.,Industrials,Industrial - Machinery,US,EMR,71.0,72.0,56.0,87.0,71.0,83.0,12.0,22.0,51.0,73.0,70.0,62.0,60.0,56.0,70.0,44.0,69.0
"Air Products and Chemicals, Inc.",Basic Materials,Chemicals - Specialty,US,APD,51.0,51.0,38.0,73.0,69.0,57.0,63.0,65.0,72.0,74.0,74.0,72.0,72.0,28.0,92.0,74.0,78.0
Suncor Energy Inc.,Energy,Oil & Gas Integrated,CA,SU.TO,75.0,67.0,75.0,80.0,76.0,67.0,82.0,68.0,79.0,89.0,16.0,90.0,89.0,77.0,98.0,6.0,89.0
"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,US,WMB,76.0,76.0,70.0,86.0,78.0,70.0,71.0,76.0,87.0,87.0,98.0,93.0,1.0,53.0,2.0,4.0,45.0
TC Energy Corporation,Energy,Oil & Gas Midstream,CA,TRP.TO,66.0,84.0,61.0,70.0,75.0,62.0,3.0,84.0,97.0,92.0,69.0,73.0,74.0,68.0,99.0,5.0,78.0
Northrop Grumman Corporation,Industrials,Aerospace & Defense,US,NOC,73.0,76.0,55.0,67.0,16.0,5.0,60.0,76.0,35.0,32.0,65.0,77.0,55.0,57.0,55.0,49.0,54.0
FedEx Corporation,Industrials,Integrated Freight & Logistics,US,FDX,74.0,76.0,65.0,73.0,77.0,74.0,75.0,81.0,88.0,80.0,91.0,97.0,49.0,68.0,87.0,94.0,75.0
"Fortinet, Inc.",Technology,Software - Infrastructure,US,FTNT,62.0,72.0,57.0,50.0,85.0,43.0,68.0,72.0,83.0,86.0,81.0,84.0,77.0,98.0,97.0,99.0,97.0
"DoorDash, Inc.",Communication Services,Internet Content & Information,US,DASH,2.0,6.0,86.0,6.0,1.0,7.0,4.0,5.0,14.0,8.0,16.0,37.0,38.0,,,,
CVS Health Corporation,Healthcare,Medical - Healthcare Plans,US,CVS,50.0,70.0,3.0,72.0,92.0,12.0,58.0,71.0,93.0,84.0,81.0,77.0,2.0,54.0,73.0,68.0,69.0
"Workday, Inc.",Technology,Software - Application,US,WDAY,68.0,69.0,85.0,93.0,33.0,95.0,93.0,4.0,100.0,3.0,9.0,9.0,8.0,11.0,11.0,16.0,15.0
Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,US,EPD,65.0,64.0,64.0,58.0,71.0,67.0,60.0,64.0,73.0,78.0,70.0,66.0,66.0,69.0,66.0,67.0,63.0
TransDigm Group Incorporated,Industrials,Aerospace & Defense,US,TDG,61.0,59.0,59.0,63.0,40.0,78.0,56.0,55.0,60.0,67.0,74.0,57.0,51.0,58.0,50.0,52.0,70.0
Capital One Financial Corporation,Financial Services,Financial - Credit Services,US,COF,94.0,92.0,88.0,97.0,82.0,96.0,89.0,92.0,81.0,55.0,95.0,88.0,80.0,96.0,88.0,83.0,77.0
"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,US,ORLY,61.0,,60.0,72.0,66.0,50.0,62.0,62.0,73.0,71.0,71.0,59.0,60.0,55.0,59.0,61.0,64.0
3M Company,Industrials,Conglomerates,US,MMM,33.0,11.0,12.0,50.0,49.0,76.0,12.0,11.0,54.0,64.0,68.0,69.0,56.0,57.0,57.0,59.0,57.0
Ecolab Inc.,Basic Materials,Chemicals - Specialty,US,ECL,66.0,74.0,56.0,61.0,73.0,76.0,72.0,74.0,77.0,78.0,77.0,69.0,70.0,61.0,65.0,76.0,63.0
Newmont Corporation,Basic Materials,Gold,US,NGT.TO,5.0,10.0,70.0,70.0,92.0,22.0,94.0,10.0,3.0,100.0,74.0,52.0,94.0,1.0,4.0,97.0,86.0
"ONEOK, Inc.",Energy,Oil & Gas Midstream,US,OKE,72.0,72.0,71.0,73.0,56.0,77.0,74.0,72.0,78.0,76.0,88.0,68.0,76.0,89.0,91.0,91.0,92.0
Carrier Global Corporation,Industrials,Construction,US,CARR,32.0,76.0,17.0,30.0,29.0,80.0,84.0,77.0,31.0,67.0,51.0,49.0,37.0,70.0,,,
CSX Corporation,Industrials,Railroads,US,CSX,67.0,68.0,72.0,58.0,64.0,70.0,71.0,68.0,69.0,67.0,70.0,67.0,64.0,32.0,70.0,70.0,69.0
"Waste Connections, Inc.",Industrials,Waste Management,CA,WCN.TO,81.0,86.0,71.0,78.0,80.0,90.0,79.0,86.0,87.0,88.0,95.0,87.0,84.0,78.0,88.0,3.0,80.0
"Autodesk, Inc.",Technology,Software - Application,US,ADSK,62.0,67.0,45.0,48.0,76.0,72.0,25.0,84.0,91.0,62.0,95.0,4.0,18.0,14.0,9.0,97.0,82.0
"Republic Services, Inc.",Industrials,Waste Management,US,RSG,76.0,79.0,70.0,78.0,76.0,75.0,73.0,79.0,84.0,83.0,84.0,81.0,80.0,64.0,87.0,79.0,86.0
Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,US,AJG,79.0,79.0,84.0,33.0,67.0,2.0,85.0,79.0,82.0,79.0,80.0,72.0,56.0,73.0,62.0,73.0,57.0
"Becton, Dickinson and Company",Healthcare,Medical - Instruments & Supplies,US,BDX,79.0,81.0,83.0,82.0,55.0,83.0,97.0,78.0,74.0,83.0,92.0,87.0,97.0,81.0,83.0,83.0,62.0
Energy Transfer LP,Energy,Oil & Gas Midstream,US,ET,83.0,83.0,91.0,72.0,87.0,55.0,92.0,83.0,82.0,81.0,100.0,71.0,93.0,93.0,89.0,84.0,94.0
Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,US,RCL,75.0,85.0,48.0,73.0,90.0,88.0,39.0,85.0,14.0,26.0,40.0,84.0,77.0,72.0,74.0,87.0,79.0
"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,US,KMI,83.0,85.0,74.0,85.0,74.0,88.0,79.0,86.0,82.0,90.0,99.0,80.0,88.0,99.0,95.0,98.0,92.0
Freeport-McMoRan Inc.,Basic Materials,Copper,US,FCX,89.0,86.0,88.0,86.0,91.0,86.0,82.0,87.0,74.0,78.0,90.0,3.0,73.0,84.0,11.0,17.0,5.0
"The Trade Desk, Inc.",Technology,Software - Application,US,TTD,77.0,89.0,84.0,52.0,94.0,55.0,92.0,89.0,98.0,88.0,73.0,32.0,47.0,31.0,90.0,7.0,0.0
Schlumberger Limited,Energy,Oil & Gas Equipment & Services,US,SLB,70.0,70.0,75.0,62.0,33.0,82.0,64.0,70.0,59.0,86.0,19.0,14.0,85.0,4.0,5.0,91.0,76.0
"Digital Realty Trust, Inc.",Real Estate,REIT - Office,US,DLR,92.0,73.0,97.0,95.0,65.0,98.0,34.0,73.0,94.0,55.0,93.0,85.0,92.0,92.0,77.0,85.0,89.0
Truist Financial Corporation,Financial Services,Banks - Regional,US,TFC,6.0,3.0,41.0,63.0,31.0,19.0,74.0,3.0,80.0,63.0,72.0,29.0,62.0,75.0,49.0,61.0,64.0
Aflac Incorporated,Financial Services,Insurance - Life,US,AFL,47.0,38.0,2.0,27.0,37.0,84.0,45.0,37.0,49.0,62.0,63.0,71.0,79.0,61.0,79.0,85.0,78.0
Hilton Worldwide Holdings Inc.,Consumer Cyclical,Travel Lodging,US,HLT,70.0,73.0,73.0,54.0,67.0,84.0,70.0,73.0,69.0,25.0,13.0,70.0,71.0,35.0,91.0,46.0,75.0
General Motors Company,Consumer Cyclical,Auto - Manufacturers,US,GM,73.0,79.0,77.0,76.0,59.0,71.0,75.0,79.0,77.0,72.0,85.0,81.0,76.0,4.0,70.0,56.0,83.0
Sempra,Utilities,Diversified Utilities,US,SRE,46.0,78.0,12.0,51.0,82.0,66.0,72.0,78.0,73.0,99.0,79.0,81.0,89.0,98.0,68.0,78.0,72.0
PACCAR Inc,Industrials,Agricultural - Machinery,US,PCAR,51.0,49.0,62.0,32.0,65.0,51.0,55.0,49.0,56.0,61.0,82.0,59.0,63.0,68.0,92.0,67.0,65.0
Norfolk Southern Corporation,Industrials,Railroads,US,NSC,67.0,73.0,57.0,65.0,90.0,63.0,62.0,74.0,68.0,69.0,75.0,66.0,64.0,31.0,71.0,73.0,60.0
SEMPRA ENERGY,Utilities,Regulated Electric,US,SREA,46.0,78.0,12.0,51.0,82.0,66.0,72.0,78.0,73.0,99.0,79.0,81.0,89.0,98.0,68.0,78.0,72.0
"Roper Technologies, Inc.",Industrials,Industrial - Machinery,US,ROP,69.0,67.0,75.0,59.0,69.0,69.0,70.0,67.0,42.0,77.0,71.0,43.0,68.0,57.0,61.0,60.0,56.0
"Simon Property Group, Inc.",Real Estate,REIT - Retail,US,SPG,68.0,73.0,66.0,79.0,65.0,64.0,66.0,73.0,79.0,74.0,79.0,75.0,69.0,73.0,72.0,69.0,74.0
"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,US,TRV,77.0,84.0,85.0,86.0,67.0,63.0,95.0,85.0,88.0,81.0,83.0,78.0,73.0,73.0,59.0,47.0,45.0
"MetLife, Inc.",Financial Services,Insurance - Life,US,MET,91.0,96.0,85.0,89.0,85.0,95.0,95.0,96.0,95.0,78.0,80.0,83.0,82.0,87.0,98.0,84.0,84.0
Public Storage,Real Estate,REIT - Industrial,US,PSA,71.0,69.0,72.0,72.0,67.0,72.0,63.0,69.0,40.0,66.0,69.0,64.0,56.0,60.0,57.0,59.0,60.0
Agnico Eagle Mines Limited,Basic Materials,Gold,CA,AEM.TO,89.0,64.0,73.0,76.0,81.0,10.0,83.0,65.0,79.0,85.0,82.0,76.0,8.0,88.0,93.0,99.0,97.0
"W.W. Grainger, Inc.",Industrials,Industrial - Distribution,US,GWW,61.0,57.0,60.0,49.0,69.0,67.0,55.0,57.0,48.0,50.0,72.0,60.0,63.0,72.0,67.0,59.0,52.0
Snowflake Inc.,Technology,Software - Application,US,SNOW,12.0,10.0,20.0,19.0,13.0,9.0,15.0,12.0,15.0,21.0,38.0,42.0,,,,,
The Bank of New York Mellon Corporation,Financial Services,Asset Management,US,BK,12.0,75.0,20.0,73.0,8.0,2.0,92.0,75.0,96.0,42.0,67.0,21.0,66.0,52.0,70.0,58.0,60.0
"Block, Inc.",Technology,Software - Infrastructure,US,SQ,44.0,97.0,79.0,83.0,59.0,5.0,2.0,97.0,13.0,95.0,75.0,60.0,3.0,7.0,17.0,18.0,33.0
Fair Isaac Corporation,Technology,Software - Application,US,FICO,60.0,61.0,69.0,71.0,40.0,56.0,67.0,56.0,70.0,58.0,70.0,64.0,69.0,71.0,68.0,66.0,72.0
Comcast Holdings Corp.,Communication Services,Broadcasting,US,CCZ,73.0,76.0,73.0,60.0,79.0,72.0,74.0,76.0,95.0,82.0,82.0,78.0,79.0,45.0,78.0,80.0,75.0
Vistra Corp.,Utilities,Independent Power Producers,US,VST,77.0,90.0,52.0,87.0,3.0,5.0,85.0,90.0,13.0,22.0,94.0,88.0,1.0,3.0,19.0,20.0,17.0
Imperial Oil Limited,Energy,Oil & Gas Integrated,CA,IMO.TO,57.0,41.0,59.0,65.0,53.0,55.0,64.0,41.0,72.0,83.0,18.0,78.0,72.0,94.0,44.0,75.0,51.0
Target Corporation,Consumer Defensive,Discount Stores,US,TGT,72.0,79.0,50.0,74.0,63.0,79.0,73.0,67.0,66.0,85.0,80.0,79.0,82.0,76.0,69.0,7.0,89.0
"Ameriprise Financial, Inc.",Financial Services,Asset Management,US,AMP,90.0,75.0,100.0,74.0,72.0,92.0,54.0,75.0,71.0,54.0,87.0,60.0,58.0,52.0,63.0,69.0,63.0
"United Rentals, Inc.",Industrials,Rental & Leasing Services,US,URI,76.0,77.0,69.0,76.0,78.0,76.0,65.0,77.0,84.0,88.0,87.0,85.0,85.0,69.0,89.0,89.0,89.0
"Copart, Inc.",Consumer Cyclical,Auto - Dealerships,US,CPRT,57.0,56.0,62.0,64.0,67.0,39.0,56.0,57.0,59.0,57.0,65.0,56.0,59.0,56.0,54.0,55.0,62.0
"Charter Communications, Inc.",Communication Services,Telecommunications Services,US,CHTR,87.0,88.0,85.0,86.0,86.0,87.0,85.0,88.0,90.0,91.0,93.0,96.0,97.0,54.0,79.0,2.0,2.0
Phillips 66,Energy,Oil & Gas Refining & Marketing,US,PSX,69.0,53.0,86.0,77.0,20.0,71.0,60.0,53.0,55.0,94.0,16.0,70.0,63.0,35.0,73.0,60.0,35.0
Loblaw Companies Limited,Consumer Defensive,Grocery Stores,CA,L.TO,82.0,85.0,80.0,84.0,77.0,81.0,86.0,86.0,87.0,87.0,93.0,91.0,89.0,79.0,90.0,93.0,99.0
The Allstate Corporation,Financial Services,Insurance - Property & Casualty,US,ALL,77.0,1.0,82.0,95.0,69.0,51.0,0.0,1.0,4.0,55.0,57.0,54.0,83.0,59.0,77.0,69.0,50.0
"Diamondback Energy, Inc.",Energy,Oil & Gas Exploration & Production,US,FANG,73.0,76.0,71.0,73.0,76.0,70.0,64.0,76.0,72.0,78.0,18.0,98.0,75.0,73.0,7.0,13.0,72.0
Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,US,VRT,79.0,77.0,76.0,77.0,1.0,67.0,81.0,77.0,7.0,77.0,12.0,15.0,17.0,100.0,22.0,,
"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,US,DHI,34.0,31.0,66.0,36.0,20.0,22.0,62.0,49.0,21.0,22.0,41.0,32.0,26.0,26.0,34.0,45.0,10.0
Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,US,MNST,59.0,55.0,69.0,55.0,54.0,61.0,57.0,55.0,42.0,47.0,56.0,52.0,55.0,54.0,46.0,28.0,53.0
"American Electric Power Company, Inc.",Utilities,Regulated Electric,US,AEP,82.0,81.0,78.0,91.0,70.0,88.0,72.0,82.0,86.0,73.0,74.0,81.0,86.0,80.0,96.0,81.0,86.0
"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,US,AZO,58.0,58.0,59.0,55.0,50.0,65.0,59.0,59.0,69.0,75.0,71.0,63.0,69.0,55.0,55.0,59.0,54.0
"Paychex, Inc.",Industrials,Staffing & Employment Services,US,PAYX,55.0,57.0,61.0,38.0,68.0,53.0,66.0,56.0,60.0,61.0,65.0,61.0,63.0,53.0,58.0,59.0,60.0
Carvana Co.,Consumer Cyclical,Specialty Retail,US,CVNA,99.0,75.0,91.0,98.0,89.0,76.0,44.0,75.0,30.0,97.0,65.0,92.0,96.0,98.0,83.0,98.0,75.0
Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,US,MPC,72.0,67.0,82.0,78.0,74.0,49.0,65.0,67.0,62.0,91.0,20.0,94.0,87.0,75.0,89.0,62.0,53.0
Cummins Inc.,Industrials,Industrial - Machinery,US,CMI,42.0,94.0,48.0,11.0,29.0,14.0,78.0,94.0,51.0,58.0,70.0,66.0,53.0,81.0,59.0,64.0,59.0
"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,US,LNG,68.0,46.0,67.0,62.0,83.0,62.0,52.0,46.0,97.0,9.0,1.0,88.0,92.0,5.0,34.0,30.0,28.0
Realty Income Corporation,Real Estate,REIT - Retail,US,O,90.0,89.0,85.0,89.0,94.0,86.0,85.0,89.0,90.0,92.0,86.0,84.0,85.0,85.0,83.0,83.0,80.0
"Quanta Services, Inc.",Industrials,Engineering & Construction,US,PWR,86.0,79.0,80.0,77.0,79.0,90.0,64.0,80.0,86.0,62.0,84.0,63.0,57.0,54.0,74.0,77.0,47.0
Sun Life Financial Inc.,Financial Services,Insurance - Diversified,CA,SLF.TO,85.0,74.0,86.0,87.0,48.0,88.0,74.0,74.0,72.0,13.0,85.0,45.0,61.0,38.0,56.0,75.0,44.0
MPLX LP,Energy,Oil & Gas Midstream,US,MPLX,63.0,65.0,63.0,63.0,67.0,64.0,62.0,65.0,67.0,74.0,3.0,92.0,69.0,82.0,94.0,66.0,76.0
"Dominion Energy, Inc.",Utilities,Regulated Electric,US,D,81.0,88.0,68.0,67.0,86.0,92.0,98.0,89.0,93.0,62.0,91.0,91.0,77.0,65.0,74.0,81.0,84.0
"Datadog, Inc.",Technology,Software - Application,US,DDOG,92.0,98.0,90.0,89.0,93.0,88.0,94.0,98.0,2.0,1.0,5.0,9.0,10.0,3.0,,,
Intact Financial Corporation,Financial Services,Insurance - Property & Casualty,CA,IFC-PA.TO,63.0,66.0,92.0,62.0,36.0,47.0,96.0,66.0,74.0,72.0,81.0,73.0,56.0,47.0,69.0,57.0,70.0
Cencora,Healthcare,Medical - Distribution,US,COR,81.0,82.0,100.0,92.0,9.0,67.0,93.0,81.0,76.0,77.0,15.0,87.0,99.0,99.0,100.0,100.0,100.0
Occidental Petroleum Corporation,Energy,Oil & Gas Exploration & Production,US,OXY,84.0,85.0,89.0,77.0,81.0,82.0,77.0,85.0,67.0,94.0,19.0,1.0,76.0,91.0,4.0,16.0,99.0
"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,US,AXON,53.0,56.0,63.0,76.0,23.0,80.0,55.0,56.0,77.0,6.0,1.0,100.0,80.0,90.0,48.0,81.0,71.0
Fairfax Financial Holdings Limited,Financial Services,Insurance - Property & Casualty,CA,FFH.TO,55.0,20.0,65.0,28.0,80.0,48.0,30.0,21.0,4.0,81.0,91.0,37.0,4.0,66.0,7.0,26.0,18.0
Howmet Aerospace Inc.,Industrials,Industrial - Machinery,US,HWM,59.0,59.0,46.0,67.0,46.0,74.0,53.0,59.0,76.0,77.0,26.0,45.0,25.0,2.0,11.0,4.0,95.0
"Ross Stores, Inc.",Consumer Cyclical,Apparel - Retail,US,ROST,57.0,64.0,56.0,59.0,47.0,68.0,53.0,57.0,57.0,99.0,65.0,63.0,58.0,61.0,56.0,64.0,53.0
"American International Group, Inc.",Financial Services,Insurance - Diversified,US,AIG,35.0,73.0,6.0,63.0,36.0,98.0,60.0,73.0,29.0,35.0,21.0,16.0,2.0,62.0,6.0,59.0,32.0
Fastenal Company,Industrials,Industrial - Distribution,US,FAST,56.0,61.0,54.0,50.0,62.0,64.0,61.0,61.0,49.0,46.0,64.0,55.0,44.0,48.0,47.0,49.0,46.0
National Bank of Canada,Financial Services,Banks - Diversified,CA,NA.TO,33.0,65.0,26.0,84.0,5.0,89.0,5.0,70.0,11.0,81.0,97.0,91.0,86.0,38.0,93.0,91.0,86.0
"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,US,LHX,75.0,73.0,73.0,77.0,19.0,91.0,63.0,73.0,83.0,71.0,84.0,33.0,59.0,50.0,48.0,86.0,84.0
"Old Dominion Freight Line, Inc.",Industrials,Trucking,US,ODFL,65.0,62.0,65.0,61.0,71.0,65.0,60.0,62.0,66.0,62.0,67.0,71.0,67.0,53.0,74.0,73.0,62.0
"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,US,NDAQ,72.0,71.0,48.0,77.0,82.0,76.0,53.0,71.0,75.0,51.0,66.0,61.0,81.0,56.0,95.0,68.0,68.0
Great-West Lifeco Inc.,Financial Services,Insurance - Life,CA,GWO.TO,79.0,75.0,57.0,67.0,32.0,93.0,35.0,75.0,82.0,90.0,88.0,84.0,79.0,87.0,79.0,72.0,76.0
Kenvue Inc.,Consumer Defensive,Household & Personal Products,US,KVUE,74.0,76.0,43.0,95.0,56.0,83.0,66.0,77.0,65.0,23.0,5.0,79.0,,,,,
"Fidelity National Information Services, Inc.",Technology,Information Technology Services,US,FIS,93.0,13.0,83.0,79.0,99.0,93.0,8.0,12.0,14.0,98.0,99.0,97.0,82.0,61.0,89.0,73.0,69.0
Public Service Enterprise Group Incorporated,Utilities,Regulated Electric,US,PEG,60.0,68.0,59.0,58.0,65.0,64.0,92.0,68.0,73.0,5.0,72.0,78.0,79.0,78.0,91.0,81.0,76.0
Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,US,KMB,66.0,78.0,56.0,74.0,44.0,79.0,67.0,78.0,72.0,72.0,71.0,62.0,80.0,57.0,63.0,80.0,73.0
Hess Corporation,Energy,Oil & Gas Exploration & Production,US,HES,79.0,86.0,85.0,81.0,54.0,85.0,73.0,87.0,82.0,91.0,17.0,3.0,3.0,15.0,18.0,14.0,74.0
MSCI Inc.,Financial Services,Financial - Data & Stock Exchanges,US,MSCI,60.0,56.0,66.0,63.0,63.0,56.0,56.0,56.0,67.0,66.0,66.0,61.0,57.0,59.0,68.0,61.0,48.0
Crown Castle Inc.,Real Estate,REIT - Specialty,US,CCI,82.0,79.0,78.0,86.0,78.0,79.0,74.0,79.0,79.0,86.0,87.0,91.0,94.0,96.0,93.0,90.0,95.0
PG&E Corporation,Utilities,Regulated Electric,US,PCG,78.0,79.0,90.0,64.0,87.0,40.0,93.0,79.0,83.0,1.0,98.0,13.0,12.0,90.0,88.0,92.0,83.0
Targa Resources Corp.,Energy,Oil & Gas Midstream,US,TRGP,83.0,83.0,64.0,86.0,88.0,85.0,71.0,83.0,89.0,95.0,12.0,99.0,100.0,98.0,4.0,99.0,96.0
Lennar Corporation,Consumer Cyclical,Residential Construction,US,LEN,53.0,63.0,45.0,30.0,40.0,74.0,48.0,64.0,40.0,34.0,74.0,42.0,49.0,56.0,31.0,15.0,10.0
"AMETEK, Inc.",Industrials,Industrial - Machinery,US,AME,65.0,64.0,65.0,59.0,67.0,69.0,63.0,64.0,56.0,62.0,69.0,62.0,57.0,55.0,62.0,52.0,54.0
"Prudential Financial, Inc.",Financial Services,Insurance - Life,US,PRU,73.0,85.0,80.0,21.0,92.0,52.0,6.0,85.0,4.0,60.0,1.0,93.0,94.0,71.0,89.0,83.0,98.0
"Prudential Financial, Inc. 5.62",Financial Services,Insurance - Life,US,PRS,74.0,85.0,82.0,21.0,92.0,52.0,6.0,85.0,5.0,66.0,1.0,94.0,94.0,71.0,90.0,82.0,98.0
Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,US,VLO,75.0,55.0,88.0,84.0,71.0,58.0,60.0,55.0,20.0,27.0,13.0,23.0,65.0,59.0,77.0,62.0,52.0
"Prudential Financial, Inc. 5.95",Financial Services,Insurance - Life,US,PRH,74.0,85.0,82.0,21.0,92.0,52.0,6.0,86.0,6.0,96.0,1.0,94.0,94.0,71.0,90.0,82.0,98.0
