Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Canadian Imperial Bank of Commerce,Financial Services,Banks - Diversified,CA,CM.TO,58.0,54.0,35.0,68.0,66.0,57.0,70.0,65.0,87.0,36.0,83.0,81.0,89.0,56.0,66.0,85.0,36.0
"PayPal Holdings, Inc.",Financial Services,Financial - Credit Services,US,PYPL,67.0,62.0,67.0,64.0,73.0,79.0,73.0,62.0,69.0,64.0,69.0,59.0,76.0,56.0,70.0,67.0,66.0
KLA Corporation,Technology,Semiconductors,US,KLAC,67.0,66.0,69.0,67.0,79.0,64.0,67.0,71.0,76.0,72.0,77.0,63.0,74.0,74.0,70.0,64.0,63.0
"Airbnb, Inc.",Consumer Cyclical,Travel Services,US,ABNB,69.0,65.0,67.0,62.0,75.0,23.0,68.0,65.0,79.0,49.0,15.0,36.0,39.0,27.0,,,
"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,US,HCA,72.0,72.0,78.0,62.0,73.0,71.0,68.0,72.0,69.0,68.0,77.0,74.0,73.0,69.0,75.0,73.0,76.0
"Cadence Design Systems, Inc.",Technology,Software - Application,US,CDNS,63.0,68.0,74.0,55.0,68.0,61.0,67.0,68.0,73.0,72.0,71.0,66.0,73.0,69.0,73.0,70.0,62.0
"Motorola Solutions, Inc.",Technology,Communication Equipment,US,MSI,70.0,68.0,77.0,53.0,47.0,80.0,79.0,69.0,69.0,71.0,68.0,79.0,59.0,43.0,74.0,76.0,14.0
"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,US,CMG,68.0,69.0,60.0,64.0,77.0,55.0,61.0,69.0,66.0,71.0,58.0,65.0,70.0,68.0,48.0,63.0,69.0
CME Group Inc.,Financial Services,Financial - Data & Stock Exchanges,US,CME,68.0,67.0,69.0,61.0,70.0,70.0,52.0,67.0,70.0,60.0,67.0,66.0,66.0,62.0,63.0,64.0,59.0
"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,US,PNC,75.0,73.0,82.0,43.0,53.0,87.0,45.0,73.0,75.0,74.0,67.0,65.0,74.0,71.0,54.0,65.0,66.0
"Interactive Brokers Group, Inc.",Financial Services,Financial - Capital Markets,US,IBKR,87.0,88.0,97.0,90.0,41.0,84.0,79.0,88.0,80.0,81.0,93.0,89.0,93.0,93.0,80.0,92.0,93.0
MicroStrategy Incorporated,Technology,Software - Application,US,MSTR,38.0,45.0,19.0,22.0,38.0,44.0,39.0,45.0,25.0,58.0,35.0,60.0,28.0,58.0,58.0,79.0,45.0
"Marvell Technology, Inc.",Technology,Semiconductors,US,MRVL,31.0,39.0,32.0,38.0,40.0,43.0,48.0,46.0,40.0,46.0,58.0,51.0,69.0,20.0,30.0,69.0,49.0
"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,REGN,61.0,64.0,73.0,49.0,77.0,63.0,65.0,64.0,66.0,80.0,67.0,68.0,71.0,59.0,68.0,75.0,72.0
U.S. Bancorp,Financial Services,Banks - Regional,US,USB,46.0,60.0,72.0,22.0,68.0,44.0,72.0,60.0,84.0,77.0,54.0,51.0,78.0,67.0,56.0,74.0,44.0
Manulife Financial Corporation,Financial Services,Insurance - Life,CA,MFC.TO,71.0,78.0,66.0,78.0,63.0,61.0,68.0,78.0,55.0,72.0,65.0,58.0,75.0,67.0,76.0,66.0,72.0
McKesson Corporation,Healthcare,Medical - Distribution,US,MCK,62.0,60.0,81.0,36.0,85.0,46.0,70.0,68.0,71.0,52.0,71.0,60.0,61.0,63.0,64.0,58.0,64.0
Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,US,ZTS,71.0,68.0,75.0,61.0,68.0,72.0,76.0,69.0,62.0,67.0,71.0,66.0,70.0,74.0,60.0,65.0,56.0
Illinois Tool Works Inc.,Industrials,Industrial - Machinery,US,ITW,71.0,73.0,68.0,65.0,63.0,69.0,69.0,73.0,61.0,63.0,65.0,68.0,68.0,65.0,63.0,70.0,49.0
Southern Copper Corporation,Basic Materials,Copper,US,SCCO,72.0,74.0,76.0,71.0,73.0,61.0,74.0,74.0,65.0,80.0,77.0,64.0,71.0,76.0,58.0,51.0,55.0
Constellation Energy Corporation,Utilities,Renewable Utilities,US,CEG,40.0,30.0,61.0,53.0,58.0,48.0,36.0,30.0,47.0,48.0,45.0,66.0,73.0,,,,
"Marriott International, Inc.",Consumer Cyclical,Travel Lodging,US,MAR,67.0,68.0,66.0,63.0,71.0,60.0,67.0,68.0,71.0,56.0,35.0,54.0,59.0,69.0,62.0,69.0,64.0
Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,US,CL,75.0,75.0,70.0,72.0,66.0,70.0,74.0,75.0,67.0,70.0,72.0,69.0,67.0,66.0,67.0,68.0,68.0
General Dynamics Corporation,Industrials,Aerospace & Defense,US,GD,55.0,63.0,68.0,66.0,41.0,60.0,68.0,63.0,65.0,65.0,67.0,55.0,54.0,71.0,52.0,52.0,69.0
"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,US,EOG,86.0,83.0,79.0,72.0,77.0,75.0,73.0,84.0,56.0,84.0,41.0,74.0,79.0,74.0,31.0,28.0,75.0
Alimentation Couche-Tard Inc.,Consumer Cyclical,Specialty Retail,CA,ATD.TO,64.0,65.0,51.0,60.0,73.0,58.0,54.0,65.0,63.0,68.0,67.0,68.0,58.0,59.0,61.0,64.0,64.0
"Coinbase Global, Inc.",Technology,Software - Application,US,COIN,70.0,67.0,69.0,57.0,74.0,41.0,38.0,67.0,20.0,90.0,87.0,45.0,,,,,
Emerson Electric Co.,Industrials,Industrial - Machinery,US,EMR,68.0,74.0,61.0,74.0,51.0,69.0,36.0,43.0,61.0,71.0,68.0,68.0,71.0,56.0,71.0,54.0,69.0
"Air Products and Chemicals, Inc.",Basic Materials,Chemicals - Specialty,US,APD,62.0,67.0,57.0,67.0,67.0,54.0,63.0,61.0,64.0,66.0,69.0,71.0,71.0,46.0,74.0,67.0,68.0
Suncor Energy Inc.,Energy,Oil & Gas Integrated,CA,SU.TO,69.0,68.0,65.0,76.0,72.0,71.0,79.0,68.0,81.0,83.0,29.0,68.0,73.0,70.0,56.0,32.0,62.0
"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,US,WMB,73.0,75.0,65.0,70.0,72.0,76.0,66.0,75.0,76.0,74.0,74.0,75.0,45.0,54.0,49.0,38.0,48.0
TC Energy Corporation,Energy,Oil & Gas Midstream,CA,TRP.TO,64.0,68.0,59.0,62.0,73.0,61.0,55.0,68.0,68.0,72.0,64.0,66.0,64.0,60.0,69.0,45.0,64.0
Northrop Grumman Corporation,Industrials,Aerospace & Defense,US,NOC,64.0,65.0,57.0,73.0,40.0,40.0,64.0,65.0,55.0,56.0,65.0,70.0,68.0,55.0,66.0,56.0,64.0
FedEx Corporation,Industrials,Integrated Freight & Logistics,US,FDX,59.0,62.0,50.0,71.0,65.0,57.0,58.0,61.0,66.0,72.0,58.0,70.0,48.0,54.0,61.0,63.0,58.0
"Fortinet, Inc.",Technology,Software - Infrastructure,US,FTNT,70.0,73.0,75.0,60.0,86.0,57.0,70.0,73.0,76.0,76.0,76.0,75.0,70.0,72.0,64.0,63.0,64.0
"DoorDash, Inc.",Communication Services,Internet Content & Information,US,DASH,41.0,39.0,60.0,28.0,39.0,36.0,32.0,39.0,24.0,36.0,37.0,19.0,27.0,,,,
CVS Health Corporation,Healthcare,Medical - Healthcare Plans,US,CVS,44.0,58.0,24.0,56.0,75.0,29.0,51.0,58.0,63.0,67.0,69.0,68.0,37.0,54.0,66.0,59.0,65.0
"Workday, Inc.",Technology,Software - Application,US,WDAY,62.0,60.0,54.0,65.0,42.0,77.0,62.0,33.0,61.0,36.0,33.0,31.0,31.0,30.0,33.0,33.0,34.0
Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,US,EPD,62.0,64.0,66.0,56.0,69.0,72.0,59.0,64.0,64.0,75.0,64.0,65.0,65.0,60.0,57.0,54.0,55.0
TransDigm Group Incorporated,Industrials,Aerospace & Defense,US,TDG,72.0,72.0,65.0,75.0,59.0,75.0,67.0,70.0,66.0,62.0,72.0,63.0,69.0,70.0,67.0,61.0,70.0
Capital One Financial Corporation,Financial Services,Financial - Credit Services,US,COF,74.0,65.0,75.0,68.0,58.0,63.0,81.0,65.0,77.0,68.0,68.0,76.0,71.0,73.0,71.0,69.0,64.0
"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,US,ORLY,59.0,,63.0,74.0,75.0,59.0,65.0,67.0,71.0,73.0,77.0,63.0,69.0,63.0,67.0,66.0,71.0
3M Company,Industrials,Conglomerates,US,MMM,60.0,33.0,42.0,67.0,61.0,73.0,33.0,34.0,63.0,65.0,69.0,68.0,66.0,63.0,68.0,66.0,70.0
Ecolab Inc.,Basic Materials,Chemicals - Specialty,US,ECL,69.0,69.0,68.0,62.0,68.0,66.0,67.0,69.0,57.0,61.0,56.0,65.0,62.0,60.0,58.0,63.0,62.0
Newmont Corporation,Basic Materials,Gold,US,NGT.TO,49.0,34.0,69.0,74.0,72.0,32.0,71.0,34.0,51.0,66.0,77.0,73.0,62.0,38.0,62.0,74.0,59.0
"ONEOK, Inc.",Energy,Oil & Gas Midstream,US,OKE,71.0,74.0,63.0,75.0,57.0,75.0,63.0,73.0,69.0,71.0,65.0,54.0,67.0,62.0,76.0,57.0,60.0
Carrier Global Corporation,Industrials,Construction,US,CARR,55.0,68.0,38.0,61.0,42.0,66.0,75.0,68.0,51.0,66.0,55.0,63.0,60.0,65.0,,,
CSX Corporation,Industrials,Railroads,US,CSX,69.0,69.0,76.0,66.0,70.0,68.0,73.0,70.0,73.0,73.0,68.0,72.0,74.0,63.0,62.0,66.0,66.0
"Waste Connections, Inc.",Industrials,Waste Management,CA,WCN.TO,67.0,68.0,63.0,69.0,70.0,69.0,67.0,68.0,71.0,70.0,68.0,69.0,68.0,71.0,68.0,42.0,67.0
"Autodesk, Inc.",Technology,Software - Application,US,ADSK,60.0,61.0,58.0,57.0,76.0,79.0,48.0,77.0,71.0,66.0,79.0,41.0,18.0,18.0,28.0,65.0,64.0
"Republic Services, Inc.",Industrials,Waste Management,US,RSG,69.0,70.0,65.0,72.0,70.0,66.0,64.0,70.0,71.0,70.0,70.0,69.0,69.0,64.0,68.0,66.0,63.0
Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,US,AJG,66.0,67.0,79.0,46.0,74.0,41.0,81.0,67.0,72.0,67.0,75.0,71.0,56.0,70.0,58.0,74.0,59.0
"Becton, Dickinson and Company",Healthcare,Medical - Instruments & Supplies,US,BDX,66.0,68.0,58.0,74.0,59.0,55.0,68.0,64.0,57.0,71.0,67.0,68.0,62.0,59.0,70.0,58.0,67.0
Energy Transfer LP,Energy,Oil & Gas Midstream,US,ET,71.0,70.0,80.0,62.0,83.0,54.0,66.0,70.0,61.0,76.0,67.0,65.0,68.0,66.0,49.0,49.0,58.0
Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,US,RCL,79.0,80.0,61.0,67.0,81.0,75.0,56.0,80.0,39.0,28.0,17.0,68.0,64.0,70.0,64.0,62.0,60.0
"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,US,KMI,74.0,76.0,62.0,74.0,67.0,79.0,64.0,76.0,62.0,75.0,71.0,60.0,67.0,62.0,63.0,68.0,65.0
Freeport-McMoRan Inc.,Basic Materials,Copper,US,FCX,74.0,71.0,72.0,74.0,82.0,71.0,66.0,72.0,67.0,84.0,74.0,23.0,68.0,79.0,31.0,12.0,31.0
"The Trade Desk, Inc.",Technology,Software - Application,US,TTD,64.0,64.0,74.0,53.0,70.0,57.0,66.0,64.0,66.0,63.0,76.0,49.0,69.0,49.0,87.0,41.0,25.0
Schlumberger Limited,Energy,Oil & Gas Equipment & Services,US,SLB,76.0,75.0,77.0,75.0,50.0,78.0,65.0,75.0,60.0,68.0,35.0,37.0,61.0,36.0,30.0,63.0,72.0
"Digital Realty Trust, Inc.",Real Estate,REIT - Office,US,DLR,63.0,63.0,68.0,69.0,59.0,68.0,44.0,63.0,64.0,55.0,67.0,66.0,70.0,66.0,65.0,67.0,62.0
Truist Financial Corporation,Financial Services,Banks - Regional,US,TFC,34.0,33.0,40.0,70.0,36.0,45.0,53.0,33.0,64.0,55.0,65.0,32.0,40.0,62.0,38.0,40.0,35.0
Aflac Incorporated,Financial Services,Insurance - Life,US,AFL,51.0,61.0,45.0,41.0,57.0,57.0,75.0,61.0,62.0,65.0,70.0,65.0,68.0,69.0,68.0,74.0,67.0
Hilton Worldwide Holdings Inc.,Consumer Cyclical,Travel Lodging,US,HLT,69.0,71.0,73.0,66.0,68.0,64.0,69.0,71.0,78.0,44.0,30.0,69.0,71.0,51.0,62.0,61.0,57.0
General Motors Company,Consumer Cyclical,Auto - Manufacturers,US,GM,57.0,60.0,64.0,66.0,56.0,46.0,57.0,60.0,56.0,54.0,59.0,53.0,46.0,31.0,62.0,48.0,44.0
Sempra,Utilities,Diversified Utilities,US,SRE,66.0,74.0,46.0,48.0,72.0,54.0,56.0,74.0,50.0,70.0,58.0,59.0,59.0,68.0,50.0,65.0,60.0
PACCAR Inc,Industrials,Agricultural - Machinery,US,PCAR,65.0,67.0,70.0,45.0,74.0,61.0,68.0,67.0,65.0,54.0,64.0,57.0,63.0,66.0,62.0,67.0,55.0
Norfolk Southern Corporation,Industrials,Railroads,US,NSC,60.0,61.0,70.0,69.0,72.0,46.0,59.0,61.0,69.0,73.0,68.0,69.0,69.0,62.0,67.0,64.0,61.0
SEMPRA ENERGY,Utilities,Regulated Electric,US,SREA,66.0,74.0,46.0,48.0,72.0,54.0,56.0,74.0,50.0,70.0,58.0,59.0,59.0,68.0,50.0,65.0,60.0
"Roper Technologies, Inc.",Industrials,Industrial - Machinery,US,ROP,73.0,73.0,72.0,57.0,67.0,64.0,71.0,73.0,49.0,70.0,65.0,59.0,67.0,67.0,62.0,64.0,64.0
"Simon Property Group, Inc.",Real Estate,REIT - Retail,US,SPG,71.0,72.0,66.0,75.0,72.0,71.0,67.0,72.0,75.0,78.0,68.0,75.0,71.0,73.0,72.0,70.0,70.0
"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,US,TRV,70.0,75.0,71.0,62.0,61.0,50.0,74.0,76.0,71.0,71.0,72.0,69.0,68.0,61.0,69.0,61.0,62.0
"MetLife, Inc.",Financial Services,Insurance - Life,US,MET,66.0,77.0,73.0,72.0,64.0,71.0,61.0,77.0,69.0,65.0,61.0,67.0,63.0,61.0,59.0,61.0,65.0
Public Storage,Real Estate,REIT - Industrial,US,PSA,72.0,73.0,70.0,75.0,73.0,69.0,69.0,73.0,68.0,72.0,71.0,71.0,68.0,69.0,71.0,69.0,71.0
Agnico Eagle Mines Limited,Basic Materials,Gold,CA,AEM.TO,75.0,72.0,71.0,73.0,76.0,57.0,61.0,72.0,71.0,72.0,74.0,68.0,35.0,61.0,69.0,62.0,72.0
"W.W. Grainger, Inc.",Industrials,Industrial - Distribution,US,GWW,70.0,70.0,69.0,58.0,73.0,68.0,65.0,70.0,67.0,58.0,66.0,61.0,63.0,67.0,62.0,63.0,59.0
Snowflake Inc.,Technology,Software - Application,US,SNOW,33.0,32.0,31.0,20.0,31.0,35.0,31.0,37.0,37.0,34.0,41.0,43.0,,,,,
The Bank of New York Mellon Corporation,Financial Services,Asset Management,US,BK,37.0,63.0,41.0,76.0,41.0,24.0,83.0,63.0,88.0,51.0,75.0,39.0,76.0,54.0,72.0,58.0,71.0
"Block, Inc.",Technology,Software - Infrastructure,US,SQ,41.0,50.0,63.0,62.0,66.0,22.0,45.0,50.0,25.0,65.0,51.0,50.0,37.0,36.0,21.0,32.0,18.0
Fair Isaac Corporation,Technology,Software - Application,US,FICO,72.0,73.0,71.0,79.0,63.0,64.0,74.0,66.0,76.0,68.0,74.0,69.0,63.0,71.0,71.0,59.0,74.0
Comcast Holdings Corp.,Communication Services,Broadcasting,US,CCZ,69.0,71.0,72.0,60.0,78.0,61.0,70.0,71.0,71.0,72.0,68.0,71.0,71.0,66.0,69.0,72.0,73.0
Vistra Corp.,Utilities,Independent Power Producers,US,VST,82.0,88.0,77.0,81.0,43.0,42.0,75.0,87.0,41.0,25.0,79.0,82.0,43.0,53.0,29.0,43.0,46.0
Imperial Oil Limited,Energy,Oil & Gas Integrated,CA,IMO.TO,58.0,54.0,63.0,70.0,65.0,60.0,77.0,54.0,80.0,78.0,26.0,69.0,69.0,64.0,40.0,44.0,58.0
Target Corporation,Consumer Defensive,Discount Stores,US,TGT,72.0,75.0,43.0,73.0,58.0,75.0,61.0,50.0,63.0,75.0,70.0,63.0,72.0,65.0,70.0,40.0,69.0
"Ameriprise Financial, Inc.",Financial Services,Asset Management,US,AMP,79.0,64.0,75.0,74.0,77.0,84.0,71.0,64.0,77.0,64.0,80.0,57.0,76.0,60.0,60.0,67.0,72.0
"United Rentals, Inc.",Industrials,Rental & Leasing Services,US,URI,70.0,71.0,65.0,69.0,73.0,76.0,63.0,71.0,75.0,76.0,74.0,75.0,76.0,70.0,73.0,75.0,71.0
"Copart, Inc.",Consumer Cyclical,Auto - Dealerships,US,CPRT,66.0,66.0,67.0,64.0,80.0,54.0,66.0,69.0,71.0,69.0,74.0,70.0,67.0,73.0,68.0,64.0,70.0
"Charter Communications, Inc.",Communication Services,Telecommunications Services,US,CHTR,72.0,71.0,73.0,75.0,74.0,71.0,69.0,72.0,73.0,75.0,76.0,68.0,65.0,73.0,72.0,39.0,37.0
Phillips 66,Energy,Oil & Gas Refining & Marketing,US,PSX,51.0,55.0,52.0,71.0,36.0,59.0,71.0,55.0,71.0,77.0,27.0,53.0,70.0,50.0,41.0,59.0,36.0
Loblaw Companies Limited,Consumer Defensive,Grocery Stores,CA,L.TO,70.0,72.0,73.0,71.0,66.0,63.0,75.0,73.0,69.0,69.0,75.0,76.0,54.0,60.0,66.0,64.0,66.0
The Allstate Corporation,Financial Services,Insurance - Property & Casualty,US,ALL,70.0,35.0,74.0,67.0,69.0,60.0,31.0,35.0,35.0,51.0,66.0,61.0,69.0,64.0,59.0,58.0,46.0
"Diamondback Energy, Inc.",Energy,Oil & Gas Exploration & Production,US,FANG,61.0,72.0,54.0,74.0,77.0,73.0,60.0,72.0,84.0,84.0,46.0,80.0,64.0,69.0,30.0,32.0,63.0
Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,US,VRT,78.0,77.0,67.0,77.0,47.0,73.0,67.0,77.0,26.0,57.0,56.0,53.0,35.0,37.0,21.0,,
"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,US,DHI,50.0,50.0,75.0,68.0,45.0,42.0,77.0,75.0,56.0,48.0,63.0,59.0,53.0,41.0,48.0,62.0,40.0
Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,US,MNST,74.0,72.0,72.0,65.0,68.0,62.0,70.0,72.0,56.0,61.0,70.0,63.0,69.0,70.0,71.0,45.0,72.0
"American Electric Power Company, Inc.",Utilities,Regulated Electric,US,AEP,63.0,61.0,71.0,64.0,66.0,61.0,69.0,61.0,68.0,60.0,58.0,57.0,64.0,57.0,60.0,63.0,65.0
"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,US,AZO,66.0,66.0,72.0,70.0,63.0,66.0,72.0,65.0,70.0,77.0,75.0,68.0,75.0,66.0,65.0,68.0,64.0
"Paychex, Inc.",Industrials,Staffing & Employment Services,US,PAYX,70.0,71.0,77.0,56.0,82.0,62.0,77.0,71.0,72.0,72.0,69.0,72.0,70.0,72.0,67.0,71.0,71.0
Carvana Co.,Consumer Cyclical,Specialty Retail,US,CVNA,75.0,68.0,72.0,81.0,74.0,41.0,54.0,68.0,32.0,38.0,40.0,35.0,35.0,47.0,25.0,37.0,33.0
Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,US,MPC,62.0,68.0,59.0,74.0,71.0,50.0,71.0,68.0,78.0,71.0,26.0,73.0,59.0,72.0,59.0,64.0,55.0
Cummins Inc.,Industrials,Industrial - Machinery,US,CMI,57.0,74.0,67.0,36.0,50.0,31.0,78.0,74.0,54.0,60.0,62.0,72.0,63.0,68.0,60.0,62.0,64.0
"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,US,LNG,70.0,70.0,75.0,69.0,75.0,73.0,73.0,70.0,86.0,43.0,40.0,63.0,68.0,48.0,39.0,16.0,15.0
Realty Income Corporation,Real Estate,REIT - Retail,US,O,74.0,76.0,70.0,73.0,77.0,71.0,69.0,76.0,78.0,74.0,72.0,73.0,70.0,72.0,72.0,71.0,72.0
"Quanta Services, Inc.",Industrials,Engineering & Construction,US,PWR,67.0,66.0,70.0,65.0,55.0,75.0,67.0,66.0,68.0,48.0,73.0,62.0,47.0,48.0,47.0,65.0,41.0
Sun Life Financial Inc.,Financial Services,Insurance - Diversified,CA,SLF.TO,75.0,77.0,82.0,65.0,40.0,74.0,86.0,77.0,78.0,35.0,77.0,51.0,71.0,47.0,59.0,76.0,63.0
MPLX LP,Energy,Oil & Gas Midstream,US,MPLX,73.0,74.0,69.0,72.0,76.0,74.0,68.0,74.0,72.0,73.0,50.0,78.0,73.0,72.0,71.0,51.0,73.0
"Dominion Energy, Inc.",Utilities,Regulated Electric,US,D,68.0,70.0,65.0,51.0,70.0,58.0,76.0,70.0,60.0,53.0,63.0,65.0,63.0,61.0,57.0,66.0,60.0
"Datadog, Inc.",Technology,Software - Application,US,DDOG,62.0,64.0,63.0,52.0,62.0,64.0,56.0,64.0,38.0,40.0,42.0,36.0,20.0,23.0,,,
Intact Financial Corporation,Financial Services,Insurance - Property & Casualty,CA,IFC-PA.TO,53.0,48.0,66.0,65.0,44.0,49.0,71.0,48.0,71.0,68.0,71.0,63.0,56.0,51.0,60.0,55.0,77.0
Cencora,Healthcare,Medical - Distribution,US,COR,63.0,65.0,55.0,82.0,36.0,58.0,79.0,74.0,67.0,69.0,32.0,75.0,55.0,52.0,57.0,69.0,65.0
Occidental Petroleum Corporation,Energy,Oil & Gas Exploration & Production,US,OXY,69.0,71.0,78.0,71.0,67.0,74.0,75.0,71.0,83.0,87.0,43.0,37.0,78.0,75.0,31.0,29.0,63.0
"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,US,AXON,45.0,52.0,55.0,66.0,36.0,69.0,60.0,52.0,63.0,36.0,23.0,55.0,65.0,54.0,47.0,72.0,67.0
Fairfax Financial Holdings Limited,Financial Services,Insurance - Property & Casualty,CA,FFH.TO,67.0,61.0,70.0,37.0,78.0,72.0,65.0,61.0,23.0,65.0,40.0,47.0,20.0,75.0,42.0,50.0,41.0
Howmet Aerospace Inc.,Industrials,Industrial - Machinery,US,HWM,66.0,66.0,56.0,74.0,58.0,76.0,57.0,66.0,70.0,73.0,41.0,61.0,35.0,30.0,23.0,34.0,57.0
"Ross Stores, Inc.",Consumer Cyclical,Apparel - Retail,US,ROST,68.0,70.0,59.0,67.0,58.0,74.0,55.0,61.0,60.0,62.0,67.0,70.0,65.0,68.0,61.0,69.0,62.0
"American International Group, Inc.",Financial Services,Insurance - Diversified,US,AIG,60.0,72.0,42.0,55.0,55.0,52.0,77.0,71.0,57.0,70.0,44.0,27.0,38.0,46.0,25.0,47.0,43.0
Fastenal Company,Industrials,Industrial - Distribution,US,FAST,70.0,72.0,65.0,60.0,70.0,65.0,69.0,72.0,66.0,58.0,71.0,68.0,63.0,63.0,58.0,63.0,64.0
National Bank of Canada,Financial Services,Banks - Diversified,CA,NA.TO,33.0,50.0,35.0,54.0,33.0,57.0,37.0,66.0,42.0,67.0,84.0,79.0,88.0,57.0,74.0,88.0,93.0
"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,US,LHX,61.0,59.0,62.0,73.0,38.0,76.0,62.0,59.0,64.0,63.0,76.0,45.0,70.0,64.0,52.0,72.0,66.0
"Old Dominion Freight Line, Inc.",Industrials,Trucking,US,ODFL,66.0,66.0,69.0,65.0,74.0,69.0,72.0,66.0,74.0,70.0,66.0,70.0,74.0,58.0,66.0,71.0,64.0
"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,US,NDAQ,64.0,64.0,52.0,63.0,75.0,66.0,55.0,64.0,74.0,58.0,69.0,61.0,67.0,66.0,72.0,61.0,67.0
Great-West Lifeco Inc.,Financial Services,Insurance - Life,CA,GWO.TO,67.0,58.0,48.0,82.0,43.0,81.0,58.0,58.0,64.0,70.0,75.0,64.0,64.0,68.0,70.0,64.0,68.0
Kenvue Inc.,Consumer Defensive,Household & Personal Products,US,KVUE,68.0,71.0,50.0,76.0,58.0,71.0,61.0,71.0,71.0,44.0,48.0,59.0,,,,,
"Fidelity National Information Services, Inc.",Technology,Information Technology Services,US,FIS,71.0,51.0,68.0,62.0,74.0,76.0,49.0,51.0,47.0,70.0,75.0,69.0,67.0,59.0,72.0,57.0,65.0
Public Service Enterprise Group Incorporated,Utilities,Regulated Electric,US,PEG,67.0,74.0,62.0,53.0,64.0,60.0,70.0,74.0,57.0,34.0,62.0,67.0,56.0,59.0,57.0,69.0,64.0
Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,US,KMB,73.0,74.0,66.0,77.0,59.0,75.0,58.0,74.0,68.0,64.0,74.0,63.0,69.0,63.0,73.0,60.0,65.0
Hess Corporation,Energy,Oil & Gas Exploration & Production,US,HES,71.0,72.0,69.0,82.0,66.0,73.0,68.0,72.0,78.0,81.0,37.0,32.0,45.0,39.0,16.0,15.0,50.0
MSCI Inc.,Financial Services,Financial - Data & Stock Exchanges,US,MSCI,72.0,71.0,74.0,72.0,72.0,73.0,68.0,71.0,75.0,73.0,73.0,73.0,75.0,64.0,76.0,65.0,60.0
Crown Castle Inc.,Real Estate,REIT - Specialty,US,CCI,71.0,70.0,66.0,72.0,69.0,75.0,61.0,71.0,71.0,68.0,71.0,70.0,70.0,70.0,67.0,69.0,74.0
PG&E Corporation,Utilities,Regulated Electric,US,PCG,75.0,67.0,84.0,50.0,76.0,48.0,61.0,67.0,70.0,40.0,53.0,39.0,29.0,70.0,63.0,59.0,61.0
Targa Resources Corp.,Energy,Oil & Gas Midstream,US,TRGP,72.0,75.0,57.0,70.0,75.0,77.0,56.0,75.0,70.0,78.0,66.0,58.0,58.0,58.0,28.0,70.0,72.0
Lennar Corporation,Consumer Cyclical,Residential Construction,US,LEN,69.0,74.0,67.0,48.0,51.0,80.0,66.0,74.0,68.0,56.0,77.0,51.0,61.0,63.0,58.0,43.0,36.0
"AMETEK, Inc.",Industrials,Industrial - Machinery,US,AME,71.0,71.0,69.0,63.0,68.0,69.0,69.0,71.0,61.0,60.0,68.0,67.0,64.0,63.0,66.0,59.0,65.0
"Prudential Financial, Inc.",Financial Services,Insurance - Life,US,PRU,62.0,60.0,68.0,35.0,78.0,41.0,42.0,60.0,30.0,63.0,29.0,60.0,76.0,65.0,68.0,62.0,71.0
"Prudential Financial, Inc. 5.62",Financial Services,Insurance - Life,US,PRS,72.0,87.0,76.0,39.0,79.0,53.0,48.0,87.0,34.0,63.0,31.0,59.0,70.0,60.0,64.0,57.0,73.0
Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,US,VLO,75.0,77.0,57.0,69.0,72.0,53.0,74.0,77.0,55.0,34.0,37.0,33.0,54.0,63.0,60.0,67.0,53.0
"Prudential Financial, Inc. 5.95",Financial Services,Insurance - Life,US,PRH,70.0,77.0,76.0,39.0,79.0,53.0,48.0,78.0,32.0,63.0,31.0,59.0,70.0,60.0,64.0,57.0,73.0
